Voyage_ID,Departure Port,Arrival Port,Sail Date,Sail Time,Ship Code,Customer Number,SeqNo,Booking Status,Reserved Meter,Meters_To_Remove,Accumulated_Removed_Meter,Recommendation_Rank,Risk_Category,NoShow_Rate,Booking_Reliability_Score,Deferral_Candidate_Score,NoShow_Probability,Smart_Deferral_Score
Klaipeda_Travemünde_2025-04-13_22:00_SHIP_02,Klaipeda,Travemünde,2025-04-13,22:00,SHIP_02,C00541,128,Loaded,18.7,167.5999999999999,170.1,12,High Risk,0.625,0.375,0.6327113062568606,0.3877173835880329,0.48571495265556397
Swinoujscie_Trelleborg_2025-02-02_18:00_SHIP_02,Swinoujscie,Trelleborg,2025-02-02,18:00,SHIP_02,C00690,102,Loaded,20.2,167.5999999999999,20.2,1,High Risk,0.6444444444444445,0.3555555555555555,0.6478612716763006,0.5788093867179648,0.6064301407012991
Swinoujscie_Trelleborg_2025-02-02_18:00_SHIP_02,Swinoujscie,Trelleborg,2025-02-02,18:00,SHIP_02,C00916,7,Loaded,7.6,167.5999999999999,27.799999999999997,2,High Risk,0.7777777777777778,0.2222222222222222,0.7801449374133897,0.46351368832191836,0.590166187958507
Swinoujscie_Trelleborg_2025-02-02_18:00_SHIP_02,Swinoujscie,Trelleborg,2025-02-02,18:00,SHIP_02,C00249,73,Loaded,15.3,167.5999999999999,43.099999999999994,3,High Risk,0.7142857142857143,0.2857142857142857,0.7116468414366555,0.500628089340011,0.5850355901786688
Swinoujscie_Trelleborg_2025-02-02_18:00_SHIP_02,Swinoujscie,Trelleborg,2025-02-02,18:00,SHIP_02,C01082,47,Loaded,14.5,167.5999999999999,57.599999999999994,4,High Risk,0.675,0.325,0.6804961832061069,0.5185108451429393,0.5833049803682064
Swinoujscie_Trelleborg_2025-02-02_18:00_SHIP_02,Swinoujscie,Trelleborg,2025-02-02,18:00,SHIP_02,C00422,15,Loaded,18.3,167.5999999999999,75.89999999999999,5,High Risk,0.6326530612244898,0.3673469387755102,0.6359270343004105,0.5341764139650966,0.5748766620992223
Swinoujscie_Trelleborg_2025-02-02_18:00_SHIP_02,Swinoujscie,Trelleborg,2025-02-02,18:00,SHIP_02,C00161,55,Booked,12.5,167.5999999999999,88.39999999999999,6,High Risk,0.6190476190476191,0.3809523809523809,0.6254781990667779,0.5094669842221099,0.5558714701599772
Swinoujscie_Trelleborg_2025-02-02_18:00_SHIP_02,Swinoujscie,Trelleborg,2025-02-02,18:00,SHIP_02,C00949,18,Checked In,10.8,167.5999999999999,99.19999999999999,7,High Risk,0.7435897435897436,0.2564102564102564,0.7469824724170236,0.42460039436635105,0.55355322558662
Swinoujscie_Trelleborg_2025-02-02_18:00_SHIP_02,Swinoujscie,Trelleborg,2025-02-02,18:00,SHIP_02,C00392,46,Loaded,12.1,167.5999999999999,111.29999999999998,8,High Risk,0.6,0.4,0.6084434679736352,0.4783471390260558,0.5303856706050876
Swinoujscie_Trelleborg_2025-02-02_18:00_SHIP_02,Swinoujscie,Trelleborg,2025-02-02,18:00,SHIP_02,C00674,145,Loaded,16.3,167.5999999999999,127.59999999999998,9,Medium Risk,0.4705882352941176,0.5294117647058824,0.4783171208573704,0.5491565029163472,0.5208207500927564
Swinoujscie_Trelleborg_2025-02-02_18:00_SHIP_02,Swinoujscie,Trelleborg,2025-02-02,18:00,SHIP_02,C00781,82,Loaded,11.4,167.5999999999999,138.99999999999997,10,High Risk,0.5757575757575758,0.4242424242424242,0.574557640417304,0.4816076186837501,0.5187876273771717
Swinoujscie_Trelleborg_2025-02-02_18:00_SHIP_02,Swinoujscie,Trelleborg,2025-02-02,18:00,SHIP_02,C00670,19,Checked In,23.1,167.5999999999999,162.09999999999997,11,High Risk,0.5853658536585366,0.4146341463414634,0.5877249235486609,0.4727584733246764,0.5187450534142701
Swinoujscie_Trelleborg_2025-02-02_18:00_SHIP_02,Swinoujscie,Trelleborg,2025-02-02,18:00,SHIP_02,C00085,148,Loaded,11.4,167.5999999999999,173.49999999999997,12,High Risk,0.5806451612903226,0.4193548387096774,0.5805534250695541,0.46918323739431533,0.5137313124644108
Klaipeda_Rostock_2025-04-23_18:00_SHIP_02,Klaipeda,Rostock,2025-04-23,18:00,SHIP_02,C00084,44,Booked,18.5,166.69999999999982,18.5,1,High Risk,0.6451612903225806,0.3548387096774194,0.6451461563490802,0.5767498128248952,0.6041083502345692
Klaipeda_Rostock_2025-04-23_18:00_SHIP_02,Klaipeda,Rostock,2025-04-23,18:00,SHIP_02,C00356,70,Loaded,5.2,166.69999999999982,23.7,2,High Risk,0.6744186046511628,0.3255813953488372,0.6741200663771268,0.5112662041863287,0.576407749062648
Klaipeda_Rostock_2025-04-23_18:00_SHIP_02,Klaipeda,Rostock,2025-04-23,18:00,SHIP_02,C00445,108,Loaded,17.7,166.69999999999982,41.4,3,High Risk,0.6428571428571429,0.3571428571428571,0.6421926910299003,0.5190431869591939,0.5683029885874764
Klaipeda_Rostock_2025-04-23_18:00_SHIP_02,Klaipeda,Rostock,2025-04-23,18:00,SHIP_02,C01017,121,Loaded,13.4,166.69999999999982,54.8,4,High Risk,0.7692307692307693,0.2307692307692307,0.7764708268267457,0.381203120186192,0.5393102028424135
Klaipeda_Rostock_2025-04-23_18:00_SHIP_02,Klaipeda,Rostock,2025-04-23,18:00,SHIP_02,C00781,2,Loaded,15.0,166.69999999999982,69.8,5,High Risk,0.5757575757575758,0.4242424242424242,0.574557640417304,0.4910839339510641,0.5244734165375601
Klaipeda_Rostock_2025-04-23_18:00_SHIP_02,Klaipeda,Rostock,2025-04-23,18:00,SHIP_02,C00888,67,Loaded,15.2,166.69999999999982,85.0,6,High Risk,0.5714285714285714,0.4285714285714285,0.5769920275802628,0.48399421891075844,0.5211933423785602
Klaipeda_Rostock_2025-04-23_18:00_SHIP_02,Klaipeda,Rostock,2025-04-23,18:00,SHIP_02,C00824,99,Loaded,12.0,166.69999999999982,97.0,7,High Risk,0.525,0.475,0.53353550295858,0.511371027075398,0.5202368174286709
Klaipeda_Rostock_2025-04-23_18:00_SHIP_02,Klaipeda,Rostock,2025-04-23,18:00,SHIP_02,C01197,34,Checked In,11.6,166.69999999999982,108.6,8,High Risk,0.5806451612903226,0.4193548387096774,0.5813403256296116,0.4782487877167593,0.5194854028819003
Klaipeda_Rostock_2025-04-23_18:00_SHIP_02,Klaipeda,Rostock,2025-04-23,18:00,SHIP_02,C01096,144,Loaded,15.5,166.69999999999982,124.1,9,High Risk,0.575,0.425,0.5745305123273299,0.47427711084854773,0.5143784714400605
Klaipeda_Rostock_2025-04-23_18:00_SHIP_02,Klaipeda,Rostock,2025-04-23,18:00,SHIP_02,C00251,15,Loaded,15.2,166.69999999999982,139.29999999999998,10,High Risk,0.5483870967741935,0.4516129032258064,0.545927108195569,0.47876586799879994,0.5056303640775076
Klaipeda_Rostock_2025-04-23_18:00_SHIP_02,Klaipeda,Rostock,2025-04-23,18:00,SHIP_02,C00104,57,Checked In,12.2,166.69999999999982,151.49999999999997,11,Medium Risk,0.4705882352941176,0.5294117647058824,0.4753498985801217,0.5158618559175109,0.49965707298255524
Klaipeda_Rostock_2025-04-23_18:00_SHIP_02,Klaipeda,Rostock,2025-04-23,18:00,SHIP_02,C00466,102,Loaded,19.3,166.69999999999982,170.79999999999998,12,Medium Risk,0.5,0.5,0.5018881715190645,0.4915274380859661,0.49567173145920546
Rostock_Klaipeda_2024-01-03_14:00_SHIP_04,Rostock,Klaipeda,2024-01-03,14:00,SHIP_04,C00690,29,Booked,11.6,166.5,11.6,1,High Risk,0.6444444444444445,0.3555555555555555,0.6478612716763006,0.6213257462325358,0.6319399564100416
Rostock_Klaipeda_2024-01-03_14:00_SHIP_04,Rostock,Klaipeda,2024-01-03,14:00,SHIP_04,C00393,53,Loaded,19.4,166.5,31.0,2,High Risk,0.7777777777777778,0.2222222222222222,0.7725855109411515,0.4348373716579184,0.5699366273712116
Rostock_Klaipeda_2024-01-03_14:00_SHIP_04,Rostock,Klaipeda,2024-01-03,14:00,SHIP_04,C00337,84,Loaded,11.6,166.5,42.6,3,High Risk,0.6388888888888888,0.3611111111111111,0.6308578948562612,0.5153842379768402,0.5615737007286086
Rostock_Klaipeda_2024-01-03_14:00_SHIP_04,Rostock,Klaipeda,2024-01-03,14:00,SHIP_04,C00161,11,Loaded,18.9,166.5,61.5,4,High Risk,0.6190476190476191,0.3809523809523809,0.6254781990667779,0.509594800697741,0.5559481600453557
Rostock_Klaipeda_2024-01-03_14:00_SHIP_04,Rostock,Klaipeda,2024-01-03,14:00,SHIP_04,C01038,132,Loaded,11.6,166.5,73.1,5,High Risk,0.6744186046511628,0.3255813953488372,0.667590848374833,0.47433023755372067,0.5516344818821656
Rostock_Klaipeda_2024-01-03_14:00_SHIP_04,Rostock,Klaipeda,2024-01-03,14:00,SHIP_04,C00548,39,Loaded,14.7,166.5,87.8,6,High Risk,0.8,0.2,0.8027139616415756,0.3673647478774134,0.5415044333830783
Rostock_Klaipeda_2024-01-03_14:00_SHIP_04,Rostock,Klaipeda,2024-01-03,14:00,SHIP_04,C00190,134,Loaded,16.5,166.5,104.3,7,High Risk,0.5348837209302325,0.4651162790697674,0.5402552993708812,0.502346620731728,0.5175100921873893
Rostock_Klaipeda_2024-01-03_14:00_SHIP_04,Rostock,Klaipeda,2024-01-03,14:00,SHIP_04,C00675,153,Loaded,14.3,166.5,118.6,8,High Risk,0.6842105263157895,0.3157894736842105,0.6975598375345982,0.39660975569068696,0.5169897884282515
Rostock_Klaipeda_2024-01-03_14:00_SHIP_04,Rostock,Klaipeda,2024-01-03,14:00,SHIP_04,C00098,137,Loaded,16.9,166.5,135.5,9,High Risk,0.5277777777777778,0.4722222222222222,0.535926803580832,0.49278121398947533,0.510039449826018
Rostock_Klaipeda_2024-01-03_14:00_SHIP_04,Rostock,Klaipeda,2024-01-03,14:00,SHIP_04,C00448,51,Loaded,15.6,166.5,151.1,10,High Risk,0.5531914893617021,0.4468085106382978,0.5512688559288569,0.4718885967314506,0.5036407004104131
Rostock_Klaipeda_2024-01-03_14:00_SHIP_04,Rostock,Klaipeda,2024-01-03,14:00,SHIP_04,C01192,38,Loaded,21.3,166.5,172.4,11,Medium Risk,0.4761904761904761,0.5238095238095238,0.4820442673961908,0.5162514552682425,0.5025685801194217
Travemünde_Klaipeda_2025-02-15_22:00_SHIP_01,Travemünde,Klaipeda,2025-02-15,22:00,SHIP_01,C00418,29,Loaded,19.1,166.20000000000005,19.1,1,High Risk,0.6756756756756757,0.3243243243243243,0.6825751641546234,0.5934533861670278,0.629102097362066
Travemünde_Klaipeda_2025-02-15_22:00_SHIP_01,Travemünde,Klaipeda,2025-02-15,22:00,SHIP_01,C00422,54,Loaded,17.3,166.20000000000005,36.400000000000006,2,High Risk,0.6326530612244898,0.3673469387755102,0.6359270343004105,0.5302509239410398,0.572521368084788
Travemünde_Klaipeda_2025-02-15_22:00_SHIP_01,Travemünde,Klaipeda,2025-02-15,22:00,SHIP_01,C00337,24,Checked In,11.3,166.20000000000005,47.7,3,High Risk,0.6388888888888888,0.3611111111111111,0.6308578948562612,0.5275891440893778,0.5688966443961312
Travemünde_Klaipeda_2025-02-15_22:00_SHIP_01,Travemünde,Klaipeda,2025-02-15,22:00,SHIP_01,C00542,58,Loaded,8.2,166.20000000000005,55.900000000000006,4,High Risk,0.85,0.15,0.8523092819011537,0.373937983404079,0.5652865028029089
Travemünde_Klaipeda_2025-02-15_22:00_SHIP_01,Travemünde,Klaipeda,2025-02-15,22:00,SHIP_01,C00673,127,Loaded,13.0,166.20000000000005,68.9,5,High Risk,0.6304347826086957,0.3695652173913043,0.6355320366132723,0.5099556240892993,0.5601861890988885
Travemünde_Klaipeda_2025-02-15_22:00_SHIP_01,Travemünde,Klaipeda,2025-02-15,22:00,SHIP_01,C00781,14,Loaded,14.5,166.20000000000005,83.4,6,High Risk,0.5757575757575758,0.4242424242424242,0.574557640417304,0.5177572669004666,0.5404774163072016
Travemünde_Klaipeda_2025-02-15_22:00_SHIP_01,Travemünde,Klaipeda,2025-02-15,22:00,SHIP_01,C00606,19,Loaded,12.8,166.20000000000005,96.2,7,High Risk,0.5365853658536586,0.4634146341463415,0.5433052894185091,0.5255727935124659,0.5326657918748832
Travemünde_Klaipeda_2025-02-15_22:00_SHIP_01,Travemünde,Klaipeda,2025-02-15,22:00,SHIP_01,C00888,88,Loaded,16.0,166.20000000000005,112.2,8,High Risk,0.5714285714285714,0.4285714285714285,0.5769920275802628,0.49814203786062733,0.5296820337484816
Travemünde_Klaipeda_2025-02-15_22:00_SHIP_01,Travemünde,Klaipeda,2025-02-15,22:00,SHIP_01,C00980,56,Loaded,15.4,166.20000000000005,127.60000000000001,9,High Risk,0.5277777777777778,0.4722222222222222,0.5321570756424177,0.5037352691563807,0.5151039917507955
Travemünde_Klaipeda_2025-02-15_22:00_SHIP_01,Travemünde,Klaipeda,2025-02-15,22:00,SHIP_01,C00980,64,Loaded,11.1,166.20000000000005,138.70000000000002,10,High Risk,0.5277777777777778,0.4722222222222222,0.5321570756424177,0.5014336487924256,0.5137230195324224
Travemünde_Klaipeda_2025-02-15_22:00_SHIP_01,Travemünde,Klaipeda,2025-02-15,22:00,SHIP_01,C00104,121,Loaded,9.8,166.20000000000005,148.50000000000003,11,Medium Risk,0.4705882352941176,0.5294117647058824,0.4753498985801217,0.5268043859982816,0.5062225910310176
Travemünde_Klaipeda_2025-02-15_22:00_SHIP_01,Travemünde,Klaipeda,2025-02-15,22:00,SHIP_01,C00485,110,Loaded,13.4,166.20000000000005,161.90000000000003,12,Medium Risk,0.4516129032258064,0.5483870967741935,0.4647368760271986,0.5219690266785523,0.4990761664180108
Travemünde_Klaipeda_2025-02-15_22:00_SHIP_01,Travemünde,Klaipeda,2025-02-15,22:00,SHIP_01,C00739,133,Loaded,14.2,166.20000000000005,176.10000000000002,13,High Risk,0.5555555555555556,0.4444444444444444,0.5519627690517743,0.4561089082940705,0.49445045259715203
Rostock_Trelleborg_2024-05-23_06:00_SHIP_05,Rostock,Trelleborg,2024-05-23,06:00,SHIP_05,C00418,167,Loaded,14.6,165.0,14.6,1,High Risk,0.6756756756756757,0.3243243243243243,0.6825751641546234,0.5863042354541046,0.6248126069343121
Rostock_Trelleborg_2024-05-23_06:00_SHIP_05,Rostock,Trelleborg,2024-05-23,06:00,SHIP_05,C00128,101,Checked In,15.1,165.0,29.7,2,High Risk,0.7647058823529411,0.2352941176470588,0.7677829603033455,0.4693206510435281,0.588705574747455
Rostock_Trelleborg_2024-05-23_06:00_SHIP_05,Rostock,Trelleborg,2024-05-23,06:00,SHIP_05,C00427,50,Loaded,14.1,165.0,43.8,3,High Risk,0.627906976744186,0.3720930232558139,0.6256347139899229,0.5404711263810974,0.5745365614246276
Rostock_Trelleborg_2024-05-23_06:00_SHIP_05,Rostock,Trelleborg,2024-05-23,06:00,SHIP_05,C00332,56,Loaded,18.3,165.0,62.099999999999994,4,High Risk,0.6176470588235294,0.3823529411764705,0.6228459361384802,0.5243932912573716,0.563774349209815
Rostock_Trelleborg_2024-05-23_06:00_SHIP_05,Rostock,Trelleborg,2024-05-23,06:00,SHIP_05,C00673,64,Checked In,15.3,165.0,77.39999999999999,5,High Risk,0.6304347826086957,0.3695652173913043,0.6355320366132723,0.5014559004712689,0.5550863549280702
Rostock_Trelleborg_2024-05-23_06:00_SHIP_05,Rostock,Trelleborg,2024-05-23,06:00,SHIP_05,C00817,125,Loaded,14.9,165.0,92.3,6,High Risk,0.6764705882352942,0.3235294117647059,0.6804262026353951,0.4686012935865888,0.5533312572061113
Rostock_Trelleborg_2024-05-23_06:00_SHIP_05,Rostock,Trelleborg,2024-05-23,06:00,SHIP_05,C00911,181,Loaded,14.4,165.0,106.7,7,High Risk,0.6296296296296297,0.3703703703703703,0.6236877058367527,0.5040868370457537,0.5519271845621533
Rostock_Trelleborg_2024-05-23_06:00_SHIP_05,Rostock,Trelleborg,2024-05-23,06:00,SHIP_05,C00337,92,Loaded,11.4,165.0,118.10000000000001,8,High Risk,0.6388888888888888,0.3611111111111111,0.6308578948562612,0.49236003006856116,0.5477591759836412
Rostock_Trelleborg_2024-05-23_06:00_SHIP_05,Rostock,Trelleborg,2024-05-23,06:00,SHIP_05,C00357,151,Loaded,13.5,165.0,131.60000000000002,9,High Risk,0.7297297297297297,0.2702702702702703,0.7381879288615041,0.41668232445632514,0.5452845662183967
Rostock_Trelleborg_2024-05-23_06:00_SHIP_05,Rostock,Trelleborg,2024-05-23,06:00,SHIP_05,C00152,159,Loaded,18.8,165.0,150.40000000000003,10,High Risk,0.6190476190476191,0.3809523809523809,0.6226611098248052,0.4771570783781827,0.5353586909568318
Rostock_Trelleborg_2024-05-23_06:00_SHIP_05,Rostock,Trelleborg,2024-05-23,06:00,SHIP_05,C01145,154,Loaded,16.3,165.0,166.70000000000005,11,High Risk,0.7358490566037735,0.2641509433962264,0.7416297403325238,0.39645215973571274,0.5345231919744371
Swinoujscie_Trelleborg_2025-04-24_18:00_SHIP_04,Swinoujscie,Trelleborg,2025-04-24,18:00,SHIP_04,C00393,115,Loaded,11.5,165.0,11.5,1,High Risk,0.7777777777777778,0.2222222222222222,0.7725855109411515,0.3929643257568341,0.5448127998305611
Swinoujscie_Trelleborg_2025-04-24_18:00_SHIP_04,Swinoujscie,Trelleborg,2025-04-24,18:00,SHIP_04,C00453,142,Loaded,13.4,165.0,24.9,2,High Risk,0.696969696969697,0.303030303030303,0.6927320075757576,0.43949304173924064,0.5407886280738474
Swinoujscie_Trelleborg_2025-04-24_18:00_SHIP_04,Swinoujscie,Trelleborg,2025-04-24,18:00,SHIP_04,C00818,111,Loaded,8.2,165.0,33.099999999999994,3,Medium Risk,0.4864864864864865,0.5135135135135135,0.4886472344143807,0.5573796186028889,0.5298866649274856
Swinoujscie_Trelleborg_2025-04-24_18:00_SHIP_04,Swinoujscie,Trelleborg,2025-04-24,18:00,SHIP_04,C00540,50,Loaded,11.4,165.0,44.49999999999999,4,High Risk,0.723404255319149,0.2765957446808511,0.7262724996627723,0.3963883407345288,0.5283420043058262
Swinoujscie_Trelleborg_2025-04-24_18:00_SHIP_04,Swinoujscie,Trelleborg,2025-04-24,18:00,SHIP_04,C00630,134,Loaded,18.0,165.0,62.49999999999999,5,High Risk,0.78125,0.21875,0.7908755038065383,0.32063866791593854,0.5087334022721784
Swinoujscie_Trelleborg_2025-04-24_18:00_SHIP_04,Swinoujscie,Trelleborg,2025-04-24,18:00,SHIP_04,C01060,40,Loaded,16.4,165.0,78.89999999999999,6,High Risk,0.5555555555555556,0.4444444444444444,0.5541497489631084,0.46970069319282615,0.5034803155009391
Swinoujscie_Trelleborg_2025-04-24_18:00_SHIP_04,Swinoujscie,Trelleborg,2025-04-24,18:00,SHIP_04,C00298,3,Loaded,11.5,165.0,90.39999999999999,7,High Risk,0.5319148936170213,0.4680851063829787,0.5308743615388952,0.4846780048034788,0.5031565474976454
Swinoujscie_Trelleborg_2025-04-24_18:00_SHIP_04,Swinoujscie,Trelleborg,2025-04-24,18:00,SHIP_04,C00058,169,Loaded,20.7,165.0,111.1,8,High Risk,0.7419354838709677,0.2580645161290322,0.743156928022041,0.33346712034837867,0.49734304341784363
Swinoujscie_Trelleborg_2025-04-24_18:00_SHIP_04,Swinoujscie,Trelleborg,2025-04-24,18:00,SHIP_04,C00245,68,Booked,17.0,165.0,128.1,9,Medium Risk,0.4736842105263157,0.5263157894736842,0.4670554765291607,0.5155462767411797,0.49614995665637207
Swinoujscie_Trelleborg_2025-04-24_18:00_SHIP_04,Swinoujscie,Trelleborg,2025-04-24,18:00,SHIP_04,C00940,71,Checked In,18.1,165.0,146.2,10,Medium Risk,0.4523809523809524,0.5476190476190477,0.4461207002081038,0.5035906065698164,0.48060264402513136
Swinoujscie_Trelleborg_2025-04-24_18:00_SHIP_04,Swinoujscie,Trelleborg,2025-04-24,18:00,SHIP_04,C00565,102,Loaded,16.3,165.0,162.5,11,Medium Risk,0.4242424242424242,0.5757575757575758,0.4197137136709203,0.505563118810326,0.4712233567545637
Swinoujscie_Trelleborg_2025-04-24_18:00_SHIP_04,Swinoujscie,Trelleborg,2025-04-24,18:00,SHIP_04,C00639,163,Loaded,11.2,165.0,173.7,12,Medium Risk,0.4210526315789473,0.5789473684210527,0.4251818453327167,0.49804146625507684,0.4688976178861328
Trelleborg_Rostock_2025-08-17_14:00_SHIP_02,Trelleborg,Rostock,2025-08-17,14:00,SHIP_02,C00322,4,Loaded,16.1,164.9000000000001,16.1,1,High Risk,0.6585365853658537,0.3414634146341463,0.6634636173231538,0.7148537472550096,0.6942976952822673
Trelleborg_Rostock_2025-08-17_14:00_SHIP_02,Trelleborg,Rostock,2025-08-17,14:00,SHIP_02,C00453,91,Loaded,15.3,164.9000000000001,31.400000000000002,2,High Risk,0.696969696969697,0.303030303030303,0.6927320075757576,0.5932600741680976,0.6330488475311615
Trelleborg_Rostock_2025-08-17_14:00_SHIP_02,Trelleborg,Rostock,2025-08-17,14:00,SHIP_02,C00186,145,Loaded,15.4,164.9000000000001,46.800000000000004,3,High Risk,0.6458333333333334,0.3541666666666667,0.6492115906414785,0.5757322284064832,0.6051239733004813
Trelleborg_Rostock_2025-08-17_14:00_SHIP_02,Trelleborg,Rostock,2025-08-17,14:00,SHIP_02,C00356,29,Loaded,13.6,164.9000000000001,60.400000000000006,4,High Risk,0.6744186046511628,0.3255813953488372,0.6741200663771268,0.5557052169903226,0.6030711567450443
Trelleborg_Rostock_2025-08-17_14:00_SHIP_02,Trelleborg,Rostock,2025-08-17,14:00,SHIP_02,C00445,153,Loaded,10.8,164.9000000000001,71.2,5,High Risk,0.6428571428571429,0.3571428571428571,0.6421926910299003,0.5151743611517056,0.5659816931029835
Trelleborg_Rostock_2025-08-17_14:00_SHIP_02,Trelleborg,Rostock,2025-08-17,14:00,SHIP_02,C00673,143,Loaded,14.6,164.9000000000001,85.8,6,High Risk,0.6304347826086957,0.3695652173913043,0.6355320366132723,0.5130150928643653,0.5620218703639281
Trelleborg_Rostock_2025-08-17_14:00_SHIP_02,Trelleborg,Rostock,2025-08-17,14:00,SHIP_02,C00673,113,Booked,18.1,164.9000000000001,103.9,7,High Risk,0.6304347826086957,0.3695652173913043,0.6355320366132723,0.5103236950233705,0.5604070316593313
Trelleborg_Rostock_2025-08-17_14:00_SHIP_02,Trelleborg,Rostock,2025-08-17,14:00,SHIP_02,C00981,114,Loaded,15.7,164.9000000000001,119.60000000000001,8,High Risk,0.6176470588235294,0.3823529411764705,0.6225859397417504,0.4849917385728201,0.5400294190403921
Trelleborg_Rostock_2025-08-17_14:00_SHIP_02,Trelleborg,Rostock,2025-08-17,14:00,SHIP_02,C00051,69,Loaded,21.6,164.9000000000001,141.20000000000002,9,High Risk,0.7647058823529411,0.2352941176470588,0.7650070983272637,0.35808293825890963,0.5208526022862513
Trelleborg_Rostock_2025-08-17_14:00_SHIP_02,Trelleborg,Rostock,2025-08-17,14:00,SHIP_02,C00781,81,Booked,11.7,164.9000000000001,152.9,10,High Risk,0.5757575757575758,0.4242424242424242,0.574557640417304,0.4736841689780175,0.514033557553732
Trelleborg_Rostock_2025-08-17_14:00_SHIP_02,Trelleborg,Rostock,2025-08-17,14:00,SHIP_02,C00532,121,Booked,16.0,164.9000000000001,168.9,11,Medium Risk,0.5,0.5,0.5031478645567466,0.5079794182840884,0.5060467967931517
Travemünde_Klaipeda_2025-12-15_22:00_SHIP_04,Travemünde,Klaipeda,2025-12-15,22:00,SHIP_04,C00468,3,Loaded,17.4,164.80000000000018,17.4,1,High Risk,0.74,0.26,0.741389228206552,0.5301003551219456,0.6146159043557882
Travemünde_Klaipeda_2025-12-15_22:00_SHIP_04,Travemünde,Klaipeda,2025-12-15,22:00,SHIP_04,C00916,162,Checked In,13.9,164.80000000000018,31.299999999999997,2,High Risk,0.7777777777777778,0.2222222222222222,0.7801449374133897,0.46309494612728686,0.5899149426417281
Travemünde_Klaipeda_2025-12-15_22:00_SHIP_04,Travemünde,Klaipeda,2025-12-15,22:00,SHIP_04,C00445,153,Loaded,18.8,164.80000000000018,50.099999999999994,3,High Risk,0.6428571428571429,0.3571428571428571,0.6421926910299003,0.5477561450159822,0.5855307634215494
Travemünde_Klaipeda_2025-12-15_22:00_SHIP_04,Travemünde,Klaipeda,2025-12-15,22:00,SHIP_04,C00337,14,Booked,14.0,164.80000000000018,64.1,4,High Risk,0.6388888888888888,0.3611111111111111,0.6308578948562612,0.5358441015290468,0.5738496188599326
Travemünde_Klaipeda_2025-12-15_22:00_SHIP_04,Travemünde,Klaipeda,2025-12-15,22:00,SHIP_04,C01038,126,Loaded,21.6,164.80000000000018,85.69999999999999,5,High Risk,0.6744186046511628,0.3255813953488372,0.667590848374833,0.4875384244609461,0.5595593940265009
Travemünde_Klaipeda_2025-12-15_22:00_SHIP_04,Travemünde,Klaipeda,2025-12-15,22:00,SHIP_04,C00467,164,Loaded,17.2,164.80000000000018,102.89999999999999,6,High Risk,0.75,0.25,0.7475347878371414,0.42623021700945907,0.554752045340532
Travemünde_Klaipeda_2025-12-15_22:00_SHIP_04,Travemünde,Klaipeda,2025-12-15,22:00,SHIP_04,C00093,107,Loaded,14.6,164.80000000000018,117.49999999999999,7,High Risk,0.7674418604651163,0.2325581395348837,0.7686743352220162,0.4010940061683357,0.5481261377898079
Travemünde_Klaipeda_2025-12-15_22:00_SHIP_04,Travemünde,Klaipeda,2025-12-15,22:00,SHIP_04,C00953,8,Loaded,8.7,164.80000000000018,126.19999999999999,8,High Risk,0.6060606060606061,0.3939393939393939,0.6078890689154808,0.5005967498961579,0.543513677503887
Travemünde_Klaipeda_2025-12-15_22:00_SHIP_04,Travemünde,Klaipeda,2025-12-15,22:00,SHIP_04,C00375,147,Loaded,16.5,164.80000000000018,142.7,9,High Risk,0.7428571428571429,0.2571428571428571,0.7458284358047016,0.3932502944969798,0.5342815510200685
Travemünde_Klaipeda_2025-12-15_22:00_SHIP_04,Travemünde,Klaipeda,2025-12-15,22:00,SHIP_04,C00098,167,Loaded,15.5,164.80000000000018,158.2,10,High Risk,0.5277777777777778,0.4722222222222222,0.535926803580832,0.49069194789922166,0.5087858901718658
Travemünde_Klaipeda_2025-12-15_22:00_SHIP_04,Travemünde,Klaipeda,2025-12-15,22:00,SHIP_04,C00762,141,Loaded,14.9,164.80000000000018,173.1,11,Medium Risk,0.4705882352941176,0.5294117647058824,0.4776017650560918,0.5275446535319869,0.5075674981416288
Klaipeda_Travemünde_2025-01-22_08:00_SHIP_03,Klaipeda,Travemünde,2025-01-22,08:00,SHIP_03,C01007,146,Loaded,10.8,164.69999999999982,10.8,1,High Risk,0.6818181818181818,0.3181818181818182,0.6862476101519286,0.6101046463564687,0.6405618318746527
Klaipeda_Travemünde_2025-01-22_08:00_SHIP_03,Klaipeda,Travemünde,2025-01-22,08:00,SHIP_03,C00455,65,Checked In,15.0,164.69999999999982,25.8,2,High Risk,0.5652173913043478,0.4347826086956521,0.5678533555521891,0.5496407711100043,0.5569258048868783
Klaipeda_Travemünde_2025-01-22_08:00_SHIP_03,Klaipeda,Travemünde,2025-01-22,08:00,SHIP_03,C00249,142,Booked,12.0,164.69999999999982,37.8,3,High Risk,0.7142857142857143,0.2857142857142857,0.7116468414366555,0.4474653488146145,0.5531379458634309
Klaipeda_Travemünde_2025-01-22_08:00_SHIP_03,Klaipeda,Travemünde,2025-01-22,08:00,SHIP_03,C00981,2,Loaded,13.2,164.69999999999982,51.0,4,High Risk,0.6176470588235294,0.3823529411764705,0.6225859397417504,0.4937603487836346,0.5452905851668809
