Voyage_ID,Departure Port,Arrival Port,Sail Date,Sail Time,Ship Code,Customer Number,SeqNo,Booking Status,Reserved Meter,Meters_To_Remove,Accumulated_Removed_Meter,Recommendation_Rank,NoShow_Rate,Booking_Reliability_Score,Meter_Utilization_Rate,Risk_Category,Deferral_Candidate_Score
Trelleborg_Rostock_2024-10-06_22:00_SHIP_05,Trelleborg,Rostock,2024-10-06,22:00,SHIP_05,C01032,111,Loaded,19.1,104.0,113.1,8,0.7045454545454546,0.2954545454545454,0.2820393615372695,High Risk,0.7072284913289099
Klaipeda_Travemünde_2024-01-14_22:00_SHIP_03,Klaipeda,Travemünde,2024-01-14,22:00,SHIP_03,C00752,119,Loaded,8.5,103.5,8.5,1,0.8571428571428571,0.1428571428571428,0.1437598736176935,High Risk,0.856962310990747
Klaipeda_Travemünde_2024-01-14_22:00_SHIP_03,Klaipeda,Travemünde,2024-01-14,22:00,SHIP_03,C01130,77,Checked In,18.7,103.5,27.2,2,0.8181818181818182,0.1818181818181818,0.1850402261361165,High Risk,0.8175374093182313
Klaipeda_Travemünde_2024-01-14_22:00_SHIP_03,Klaipeda,Travemünde,2024-01-14,22:00,SHIP_03,C00916,60,Booked,10.8,103.5,38.0,3,0.7777777777777778,0.2222222222222222,0.2103864240441627,High Risk,0.7801449374133897
Klaipeda_Travemünde_2024-01-14_22:00_SHIP_03,Klaipeda,Travemünde,2024-01-14,22:00,SHIP_03,C00128,88,Loaded,9.0,103.5,47.0,4,0.7647058823529411,0.2352941176470588,0.219908727895037,High Risk,0.7677829603033455
Klaipeda_Travemünde_2024-01-14_22:00_SHIP_03,Klaipeda,Travemünde,2024-01-14,22:00,SHIP_03,C01094,153,Loaded,4.5,103.5,51.5,5,0.7,0.3,0.2925813777441332,High Risk,0.7014837244511734
Klaipeda_Travemünde_2024-01-14_22:00_SHIP_03,Klaipeda,Travemünde,2024-01-14,22:00,SHIP_03,C00175,59,Loaded,15.8,103.5,67.3,6,0.6923076923076923,0.3076923076923077,0.2642689601250977,High Risk,0.7009923618211343
Klaipeda_Travemünde_2024-01-14_22:00_SHIP_03,Klaipeda,Travemünde,2024-01-14,22:00,SHIP_03,C00675,21,Loaded,14.4,103.5,81.7,7,0.6842105263157895,0.3157894736842105,0.2490429175901672,High Risk,0.6975598375345982
Klaipeda_Travemünde_2024-01-14_22:00_SHIP_03,Klaipeda,Travemünde,2024-01-14,22:00,SHIP_03,C01199,115,Loaded,16.3,103.5,98.0,8,0.696969696969697,0.303030303030303,0.3158015617822692,High Risk,0.6944154452193038
Klaipeda_Travemünde_2024-01-14_22:00_SHIP_03,Klaipeda,Travemünde,2024-01-14,22:00,SHIP_03,C00802,120,Loaded,19.8,103.5,117.8,9,0.6862745098039216,0.3137254901960784,0.2920594115966866,High Risk,0.6906077255238
Klaipeda_Rostock_2025-08-16_14:00_SHIP_03,Klaipeda,Rostock,2025-08-16,14:00,SHIP_03,C01130,99,Loaded,8.5,103.30000000000018,8.5,1,0.8181818181818182,0.1818181818181818,0.1850402261361165,High Risk,0.8175374093182313
Klaipeda_Rostock_2025-08-16_14:00_SHIP_03,Klaipeda,Rostock,2025-08-16,14:00,SHIP_03,C00467,51,Loaded,15.7,103.30000000000018,24.2,2,0.75,0.25,0.262326060814293,High Risk,0.7475347878371414
Klaipeda_Rostock_2025-08-16_14:00_SHIP_03,Klaipeda,Rostock,2025-08-16,14:00,SHIP_03,C00375,111,Booked,12.9,103.30000000000018,37.1,3,0.7428571428571429,0.2571428571428571,0.2422863924050632,High Risk,0.7458284358047016
Klaipeda_Rostock_2025-08-16_14:00_SHIP_03,Klaipeda,Rostock,2025-08-16,14:00,SHIP_03,C00357,107,Loaded,19.0,103.30000000000018,56.1,4,0.7297297297297297,0.2702702702702703,0.2279792746113989,High Risk,0.7381879288615041
Klaipeda_Rostock_2025-08-16_14:00_SHIP_03,Klaipeda,Rostock,2025-08-16,14:00,SHIP_03,C00080,129,Loaded,14.9,103.30000000000018,71.0,5,0.7045454545454546,0.2954545454545454,0.3020260989010989,High Risk,0.7032311438561439
Klaipeda_Rostock_2025-08-16_14:00_SHIP_03,Klaipeda,Rostock,2025-08-16,14:00,SHIP_03,C01199,116,Loaded,10.0,103.30000000000018,81.0,6,0.696969696969697,0.303030303030303,0.3158015617822692,High Risk,0.6944154452193038
Klaipeda_Rostock_2025-08-16_14:00_SHIP_03,Klaipeda,Rostock,2025-08-16,14:00,SHIP_03,C00802,70,Loaded,9.4,103.30000000000018,90.4,7,0.6862745098039216,0.3137254901960784,0.2920594115966866,High Risk,0.6906077255238
Klaipeda_Rostock_2025-08-16_14:00_SHIP_03,Klaipeda,Rostock,2025-08-16,14:00,SHIP_03,C00045,21,Loaded,14.4,103.30000000000018,104.80000000000001,8,0.6666666666666666,0.3333333333333333,0.2820666267703969,High Risk,0.6769200079792539
Rostock_Klaipeda_2024-10-03_18:00_SHIP_03,Rostock,Klaipeda,2024-10-03,18:00,SHIP_03,C01130,122,Checked In,13.9,103.19999999999982,13.9,1,0.8181818181818182,0.1818181818181818,0.1850402261361165,High Risk,0.8175374093182313
Rostock_Klaipeda_2024-10-03_18:00_SHIP_03,Rostock,Klaipeda,2024-10-03,18:00,SHIP_03,C00021,34,Loaded,19.2,103.19999999999982,33.1,2,0.7777777777777778,0.2222222222222222,0.209878466812091,High Risk,0.7802465288598041
Rostock_Klaipeda_2024-10-03_18:00_SHIP_03,Rostock,Klaipeda,2024-10-03,18:00,SHIP_03,C00052,6,Loaded,14.0,103.19999999999982,47.1,3,0.7272727272727273,0.2727272727272727,0.2520893740405936,High Risk,0.7314003070100631
Rostock_Klaipeda_2024-10-03_18:00_SHIP_03,Rostock,Klaipeda,2024-10-03,18:00,SHIP_03,C00090,12,Loaded,9.4,103.19999999999982,56.5,4,0.7222222222222222,0.2777777777777778,0.301342416349429,High Risk,0.7175092945078919
Rostock_Klaipeda_2024-10-03_18:00_SHIP_03,Rostock,Klaipeda,2024-10-03,18:00,SHIP_03,C00742,56,Loaded,19.1,103.19999999999982,75.6,5,0.6666666666666666,0.3333333333333333,0.3233361896600971,High Risk,0.6686660954013139
Rostock_Klaipeda_2024-10-03_18:00_SHIP_03,Rostock,Klaipeda,2024-10-03,18:00,SHIP_03,C01087,53,Checked In,8.5,103.19999999999982,84.1,6,0.6590909090909091,0.3409090909090909,0.333609958506224,High Risk,0.6605507355714826
Rostock_Klaipeda_2024-10-03_18:00_SHIP_03,Rostock,Klaipeda,2024-10-03,18:00,SHIP_03,C00719,60,Loaded,14.6,103.19999999999982,98.69999999999999,7,0.65,0.35,0.3351995665522846,High Risk,0.6529600866895431
Rostock_Klaipeda_2024-10-03_18:00_SHIP_03,Rostock,Klaipeda,2024-10-03,18:00,SHIP_03,C00651,139,Loaded,13.1,103.19999999999982,111.79999999999998,8,0.6136363636363636,0.3863636363636363,0.3654273440971707,High Risk,0.6178236220896568
Travemünde_Klaipeda_2025-02-14_06:00_SHIP_05,Travemünde,Klaipeda,2025-02-14,06:00,SHIP_05,C01152,103,Loaded,16.8,102.90000000000008,16.8,1,0.8,0.2,0.1908545197740113,High Risk,0.8018290960451978
Travemünde_Klaipeda_2025-02-14_06:00_SHIP_05,Travemünde,Klaipeda,2025-02-14,06:00,SHIP_05,C00630,28,Loaded,13.9,102.90000000000008,30.700000000000003,2,0.78125,0.21875,0.1706224809673085,High Risk,0.7908755038065383
Travemünde_Klaipeda_2025-02-14_06:00_SHIP_05,Travemünde,Klaipeda,2025-02-14,06:00,SHIP_05,C00914,164,Loaded,9.3,102.90000000000008,40.0,3,0.7674418604651163,0.2325581395348837,0.2175175004268396,High Risk,0.7704499882867252
Travemünde_Klaipeda_2025-02-14_06:00_SHIP_05,Travemünde,Klaipeda,2025-02-14,06:00,SHIP_05,C00128,57,Loaded,19.5,102.90000000000008,59.5,4,0.7647058823529411,0.2352941176470588,0.219908727895037,High Risk,0.7677829603033455
Travemünde_Klaipeda_2025-02-14_06:00_SHIP_05,Travemünde,Klaipeda,2025-02-14,06:00,SHIP_05,C00249,158,Loaded,7.1,102.90000000000008,66.6,5,0.7142857142857143,0.2857142857142857,0.2989086499595796,High Risk,0.7116468414366555
Travemünde_Klaipeda_2025-02-14_06:00_SHIP_05,Travemünde,Klaipeda,2025-02-14,06:00,SHIP_05,C00656,4,Loaded,13.3,102.90000000000008,79.89999999999999,6,0.6888888888888889,0.3111111111111111,0.2865236051502146,High Risk,0.6938063900810683
Travemünde_Klaipeda_2025-02-14_06:00_SHIP_05,Travemünde,Klaipeda,2025-02-14,06:00,SHIP_05,C00025,143,Loaded,17.4,102.90000000000008,97.29999999999998,7,0.6888888888888889,0.3111111111111111,0.2965845909451945,High Risk,0.6917941929220722
Travemünde_Klaipeda_2025-02-14_06:00_SHIP_05,Travemünde,Klaipeda,2025-02-14,06:00,SHIP_05,C01082,50,Loaded,14.7,102.90000000000008,111.99999999999999,8,0.675,0.325,0.2975190839694656,High Risk,0.6804961832061069
Travemünde_Trelleborg_2024-10-01_22:00_SHIP_04,Travemünde,Trelleborg,2024-10-01,22:00,SHIP_04,C00630,67,Loaded,17.3,102.69999999999982,17.3,1,0.78125,0.21875,0.1706224809673085,High Risk,0.7908755038065383
Travemünde_Trelleborg_2024-10-01_22:00_SHIP_04,Travemünde,Trelleborg,2024-10-01,22:00,SHIP_04,C01108,79,Loaded,18.7,102.69999999999982,36.0,2,0.775,0.225,0.2197642499596318,High Risk,0.7760471500080737
Travemünde_Trelleborg_2024-10-01_22:00_SHIP_04,Travemünde,Trelleborg,2024-10-01,22:00,SHIP_04,C00638,134,Loaded,11.9,102.69999999999982,47.9,3,0.7435897435897436,0.2564102564102564,0.2072423398328691,High Risk,0.7534233269052211
Travemünde_Trelleborg_2024-10-01_22:00_SHIP_04,Travemünde,Trelleborg,2024-10-01,22:00,SHIP_04,C00375,81,Loaded,20.0,102.69999999999982,67.9,4,0.7428571428571429,0.2571428571428571,0.2422863924050632,High Risk,0.7458284358047016
Travemünde_Trelleborg_2024-10-01_22:00_SHIP_04,Travemünde,Trelleborg,2024-10-01,22:00,SHIP_04,C01196,158,Loaded,17.4,102.69999999999982,85.30000000000001,5,0.6808510638297872,0.3191489361702128,0.3047805972241694,High Risk,0.6837247316189959
Travemünde_Trelleborg_2024-10-01_22:00_SHIP_04,Travemünde,Trelleborg,2024-10-01,22:00,SHIP_04,C00253,145,Loaded,15.4,102.69999999999982,100.70000000000002,6,0.6724137931034483,0.3275862068965517,0.3190027982701602,High Risk,0.6741304748287266
Travemünde_Trelleborg_2024-10-01_22:00_SHIP_04,Travemünde,Trelleborg,2024-10-01,22:00,SHIP_04,C00354,89,Loaded,11.5,102.69999999999982,112.20000000000002,7,0.6666666666666666,0.3333333333333333,0.3019114951557999,High Risk,0.6729510343021734
Swinoujscie_Trelleborg_2024-04-08_10:00_SHIP_04,Swinoujscie,Trelleborg,2024-04-08,10:00,SHIP_04,C00878,162,Booked,15.3,102.30000000000018,15.3,1,0.8,0.2,0.1901820546163849,High Risk,0.801963589076723
Swinoujscie_Trelleborg_2024-04-08_10:00_SHIP_04,Swinoujscie,Trelleborg,2024-04-08,10:00,SHIP_04,C00393,67,Loaded,10.3,102.30000000000018,25.6,2,0.7777777777777778,0.2222222222222222,0.2481835564053537,High Risk,0.7725855109411515
Swinoujscie_Trelleborg_2024-04-08_10:00_SHIP_04,Swinoujscie,Trelleborg,2024-04-08,10:00,SHIP_04,C00375,138,Loaded,14.9,102.30000000000018,40.5,3,0.7428571428571429,0.2571428571428571,0.2422863924050632,High Risk,0.7458284358047016
Swinoujscie_Trelleborg_2024-04-08_10:00_SHIP_04,Swinoujscie,Trelleborg,2024-04-08,10:00,SHIP_04,C00058,21,Checked In,14.6,102.30000000000018,55.1,4,0.7419354838709677,0.2580645161290322,0.2519572953736655,High Risk,0.743156928022041
Swinoujscie_Trelleborg_2024-04-08_10:00_SHIP_04,Swinoujscie,Trelleborg,2024-04-08,10:00,SHIP_04,C00143,158,Loaded,12.5,102.30000000000018,67.6,5,0.7272727272727273,0.2727272727272727,0.2418222554144884,High Risk,0.7334537307352841
Swinoujscie_Trelleborg_2024-04-08_10:00_SHIP_04,Swinoujscie,Trelleborg,2024-04-08,10:00,SHIP_04,C01094,129,Loaded,15.5,102.30000000000018,83.1,6,0.7,0.3,0.2925813777441332,High Risk,0.7014837244511734
Swinoujscie_Trelleborg_2024-04-08_10:00_SHIP_04,Swinoujscie,Trelleborg,2024-04-08,10:00,SHIP_04,C00802,44,Loaded,21.1,102.30000000000018,104.19999999999999,7,0.6862745098039216,0.3137254901960784,0.2920594115966866,High Risk,0.6906077255238
Trelleborg_Travemünde_2024-11-14_06:00_SHIP_02,Trelleborg,Travemünde,2024-11-14,06:00,SHIP_02,C00058,136,Loaded,19.6,102.19999999999982,19.6,1,0.7419354838709677,0.2580645161290322,0.2519572953736655,High Risk,0.743156928022041
Trelleborg_Travemünde_2024-11-14_06:00_SHIP_02,Trelleborg,Travemünde,2024-11-14,06:00,SHIP_02,C00648,110,Loaded,13.2,102.19999999999982,32.8,2,0.7428571428571429,0.2571428571428571,0.2574717285945073,High Risk,0.7427913685668128
Trelleborg_Travemünde_2024-11-14_06:00_SHIP_02,Trelleborg,Travemünde,2024-11-14,06:00,SHIP_02,C00357,2,Loaded,17.0,102.19999999999982,49.8,3,0.7297297297297297,0.2702702702702703,0.2279792746113989,High Risk,0.7381879288615041
Trelleborg_Travemünde_2024-11-14_06:00_SHIP_02,Trelleborg,Travemünde,2024-11-14,06:00,SHIP_02,C00143,16,Checked In,17.9,102.19999999999982,67.69999999999999,4,0.7272727272727273,0.2727272727272727,0.2418222554144884,High Risk,0.7334537307352841
Trelleborg_Travemünde_2024-11-14_06:00_SHIP_02,Trelleborg,Travemünde,2024-11-14,06:00,SHIP_02,C00656,17,Loaded,21.1,102.19999999999982,88.79999999999998,5,0.6888888888888889,0.3111111111111111,0.2865236051502146,High Risk,0.6938063900810683
Trelleborg_Travemünde_2024-11-14_06:00_SHIP_02,Trelleborg,Travemünde,2024-11-14,06:00,SHIP_02,C00025,94,Loaded,10.5,102.19999999999982,99.29999999999998,6,0.6888888888888889,0.3111111111111111,0.2965845909451945,High Risk,0.6917941929220722
Trelleborg_Travemünde_2024-11-14_06:00_SHIP_02,Trelleborg,Travemünde,2024-11-14,06:00,SHIP_02,C01007,33,Checked In,20.0,102.19999999999982,119.29999999999998,7,0.6818181818181818,0.3181818181818182,0.2960346765130839,High Risk,0.6862476101519286
Travemünde_Trelleborg_2024-12-31_08:00_SHIP_02,Travemünde,Trelleborg,2024-12-31,08:00,SHIP_02,C00916,100,Loaded,10.1,102.09999999999992,10.1,1,0.7777777777777778,0.2222222222222222,0.2103864240441627,High Risk,0.7801449374133897
Travemünde_Trelleborg_2024-12-31_08:00_SHIP_02,Travemünde,Trelleborg,2024-12-31,08:00,SHIP_02,C00375,36,Loaded,8.1,102.09999999999992,18.2,2,0.7428571428571429,0.2571428571428571,0.2422863924050632,High Risk,0.7458284358047016
Travemünde_Trelleborg_2024-12-31_08:00_SHIP_02,Travemünde,Trelleborg,2024-12-31,08:00,SHIP_02,C00648,117,Loaded,9.1,102.09999999999992,27.299999999999997,3,0.7428571428571429,0.2571428571428571,0.2574717285945073,High Risk,0.7427913685668128
Travemünde_Trelleborg_2024-12-31_08:00_SHIP_02,Travemünde,Trelleborg,2024-12-31,08:00,SHIP_02,C00210,30,Loaded,15.6,102.09999999999992,42.9,4,0.675,0.325,0.2887632251003283,High Risk,0.6822473549799344
Travemünde_Trelleborg_2024-12-31_08:00_SHIP_02,Travemünde,Trelleborg,2024-12-31,08:00,SHIP_02,C00817,72,Loaded,20.8,102.09999999999992,63.7,5,0.6764705882352942,0.3235294117647059,0.3037513397642015,High Risk,0.6804262026353951
Travemünde_Trelleborg_2024-12-31_08:00_SHIP_02,Travemünde,Trelleborg,2024-12-31,08:00,SHIP_02,C00045,73,Loaded,14.1,102.09999999999992,77.8,6,0.6666666666666666,0.3333333333333333,0.2820666267703969,High Risk,0.6769200079792539
Travemünde_Trelleborg_2024-12-31_08:00_SHIP_02,Travemünde,Trelleborg,2024-12-31,08:00,SHIP_02,C00380,10,Loaded,6.4,102.09999999999992,84.2,7,0.65625,0.34375,0.3267813267813268,High Risk,0.6596437346437347
Travemünde_Trelleborg_2024-12-31_08:00_SHIP_02,Travemünde,Trelleborg,2024-12-31,08:00,SHIP_02,C00161,94,Loaded,20.4,102.09999999999992,104.6,8,0.6190476190476191,0.3809523809523809,0.3487994808565866,High Risk,0.6254781990667779
Travemünde_Klaipeda_2025-04-08_22:00_SHIP_04,Travemünde,Klaipeda,2025-04-08,22:00,SHIP_04,C00087,119,Loaded,14.3,102.09999999999992,14.3,1,0.7954545454545454,0.2045454545454545,0.1667681998172403,High Risk,0.8030099964001883
Travemünde_Klaipeda_2025-04-08_22:00_SHIP_04,Travemünde,Klaipeda,2025-04-08,22:00,SHIP_04,C00878,127,Loaded,11.8,102.09999999999992,26.1,2,0.8,0.2,0.1901820546163849,High Risk,0.801963589076723
Travemünde_Klaipeda_2025-04-08_22:00_SHIP_04,Travemünde,Klaipeda,2025-04-08,22:00,SHIP_04,C00143,91,Booked,15.6,102.09999999999992,41.7,3,0.7272727272727273,0.2727272727272727,0.2418222554144884,High Risk,0.7334537307352841
Travemünde_Klaipeda_2025-04-08_22:00_SHIP_04,Travemünde,Klaipeda,2025-04-08,22:00,SHIP_04,C00907,86,Loaded,9.4,102.09999999999992,51.1,4,0.717391304347826,0.2826086956521739,0.2876971608832807,High Risk,0.7163736113016047
Travemünde_Klaipeda_2025-04-08_22:00_SHIP_04,Travemünde,Klaipeda,2025-04-08,22:00,SHIP_04,C00201,33,Loaded,13.7,102.09999999999992,64.8,5,0.7058823529411765,0.2941176470588235,0.2779843040066088,High Risk,0.7091090215516194
Travemünde_Klaipeda_2025-04-08_22:00_SHIP_04,Travemünde,Klaipeda,2025-04-08,22:00,SHIP_04,C00175,60,Loaded,12.7,102.09999999999992,77.5,6,0.6923076923076923,0.3076923076923077,0.2642689601250977,High Risk,0.7009923618211343
Travemünde_Klaipeda_2025-04-08_22:00_SHIP_04,Travemünde,Klaipeda,2025-04-08,22:00,SHIP_04,C01028,1,Checked In,19.3,102.09999999999992,96.8,7,0.6842105263157895,0.3157894736842105,0.3094759905057513,High Risk,0.6854732229514814
Travemünde_Klaipeda_2025-04-08_22:00_SHIP_04,Travemünde,Klaipeda,2025-04-08,22:00,SHIP_04,C00045,18,Checked In,15.7,102.09999999999992,112.5,8,0.6666666666666666,0.3333333333333333,0.2820666267703969,High Risk,0.6769200079792539
Rostock_Trelleborg_2025-04-27_18:00_SHIP_03,Rostock,Trelleborg,2025-04-27,18:00,SHIP_03,C00878,35,Loaded,12.2,101.80000000000018,12.2,1,0.8,0.2,0.1901820546163849,High Risk,0.801963589076723
Rostock_Trelleborg_2025-04-27_18:00_SHIP_03,Rostock,Trelleborg,2025-04-27,18:00,SHIP_03,C00630,93,Checked In,13.6,101.80000000000018,25.799999999999997,2,0.78125,0.21875,0.1706224809673085,High Risk,0.7908755038065383
Rostock_Trelleborg_2025-04-27_18:00_SHIP_03,Rostock,Trelleborg,2025-04-27,18:00,SHIP_03,C00630,146,Loaded,15.2,101.80000000000018,41.0,3,0.78125,0.21875,0.1706224809673085,High Risk,0.7908755038065383
Rostock_Trelleborg_2025-04-27_18:00_SHIP_03,Rostock,Trelleborg,2025-04-27,18:00,SHIP_03,C00093,152,Loaded,16.3,101.80000000000018,57.3,4,0.7674418604651163,0.2325581395348837,0.2263957657503841,High Risk,0.7686743352220162
Rostock_Trelleborg_2025-04-27_18:00_SHIP_03,Rostock,Trelleborg,2025-04-27,18:00,SHIP_03,C00638,46,Booked,8.2,101.80000000000018,65.5,5,0.7435897435897436,0.2564102564102564,0.2072423398328691,High Risk,0.7534233269052211
Rostock_Trelleborg_2025-04-27_18:00_SHIP_03,Rostock,Trelleborg,2025-04-27,18:00,SHIP_03,C00460,13,Loaded,12.1,101.80000000000018,77.6,6,0.7017543859649122,0.2982456140350877,0.2969412815360571,High Risk,0.7020152524647184
Rostock_Trelleborg_2025-04-27_18:00_SHIP_03,Rostock,Trelleborg,2025-04-27,18:00,SHIP_03,C01122,118,Loaded,11.8,101.80000000000018,89.39999999999999,7,0.627906976744186,0.3720930232558139,0.3802345058626465,High Risk,0.6262786802228195
Rostock_Trelleborg_2025-04-27_18:00_SHIP_03,Rostock,Trelleborg,2025-04-27,18:00,SHIP_03,C00660,45,Loaded,17.0,101.80000000000018,106.39999999999999,8,0.6097560975609756,0.3902439024390244,0.3863889921904054,High Risk,0.6105270796106994
Klaipeda_Rostock_2025-10-01_22:00_SHIP_02,Klaipeda,Rostock,2025-10-01,22:00,SHIP_02,C00548,33,Booked,22.3,101.59999999999992,22.3,1,0.8,0.2,0.1864301917921221,High Risk,0.8027139616415756
Klaipeda_Rostock_2025-10-01_22:00_SHIP_02,Klaipeda,Rostock,2025-10-01,22:00,SHIP_02,C01152,29,Checked In,10.9,101.59999999999992,33.2,2,0.8,0.2,0.1908545197740113,High Risk,0.8018290960451978
Klaipeda_Rostock_2025-10-01_22:00_SHIP_02,Klaipeda,Rostock,2025-10-01,22:00,SHIP_02,C00021,95,Booked,7.8,101.59999999999992,41.0,3,0.7777777777777778,0.2222222222222222,0.209878466812091,High Risk,0.7802465288598041
Klaipeda_Rostock_2025-10-01_22:00_SHIP_02,Klaipeda,Rostock,2025-10-01,22:00,SHIP_02,C00802,43,Loaded,11.5,101.59999999999992,52.5,4,0.6862745098039216,0.3137254901960784,0.2920594115966866,High Risk,0.6906077255238
Klaipeda_Rostock_2025-10-01_22:00_SHIP_02,Klaipeda,Rostock,2025-10-01,22:00,SHIP_02,C00045,124,Loaded,12.9,101.59999999999992,65.4,5,0.6666666666666666,0.3333333333333333,0.2820666267703969,High Risk,0.6769200079792539
Klaipeda_Rostock_2025-10-01_22:00_SHIP_02,Klaipeda,Rostock,2025-10-01,22:00,SHIP_02,C00719,130,Loaded,10.8,101.59999999999992,76.2,6,0.65,0.35,0.3351995665522846,High Risk,0.6529600866895431
Klaipeda_Rostock_2025-10-01_22:00_SHIP_02,Klaipeda,Rostock,2025-10-01,22:00,SHIP_02,C00541,135,Loaded,17.8,101.59999999999992,94.0,7,0.625,0.375,0.336443468715697,High Risk,0.6327113062568606
Klaipeda_Rostock_2025-10-01_22:00_SHIP_02,Klaipeda,Rostock,2025-10-01,22:00,SHIP_02,C00670,110,Loaded,16.9,101.59999999999992,110.9,8,0.5853658536585366,0.4146341463414634,0.4028387968908415,High Risk,0.5877249235486609
Trelleborg_Rostock_2025-09-01_14:00_SHIP_05,Trelleborg,Rostock,2025-09-01,14:00,SHIP_05,C00077,58,Loaded,16.4,101.59999999999992,16.4,1,0.8048780487804879,0.1951219512195122,0.1761666953676597,High Risk,0.8086690999508583
Trelleborg_Rostock_2025-09-01_14:00_SHIP_05,Trelleborg,Rostock,2025-09-01,14:00,SHIP_05,C00648,172,Loaded,13.4,101.59999999999992,29.799999999999997,2,0.7428571428571429,0.2571428571428571,0.2574717285945073,High Risk,0.7427913685668128
Trelleborg_Rostock_2025-09-01_14:00_SHIP_05,Trelleborg,Rostock,2025-09-01,14:00,SHIP_05,C00921,80,Loaded,20.4,101.59999999999992,50.199999999999996,3,0.71875,0.28125,0.2662857142857143,High Risk,0.7217428571428571
Trelleborg_Rostock_2025-09-01_14:00_SHIP_05,Trelleborg,Rostock,2025-09-01,14:00,SHIP_05,C00801,102,Loaded,17.3,101.59999999999992,67.5,4,0.7105263157894737,0.2894736842105263,0.2735523688509711,High Risk,0.7137105788613847
Trelleborg_Rostock_2025-09-01_14:00_SHIP_05,Trelleborg,Rostock,2025-09-01,14:00,SHIP_05,C00249,150,Loaded,4.0,101.59999999999992,71.5,5,0.7142857142857143,0.2857142857142857,0.2989086499595796,High Risk,0.7116468414366555
Trelleborg_Rostock_2025-09-01_14:00_SHIP_05,Trelleborg,Rostock,2025-09-01,14:00,SHIP_05,C00743,123,Loaded,13.7,101.59999999999992,85.2,6,0.6666666666666666,0.3333333333333333,0.3003809523809523,High Risk,0.6732571428571429
Trelleborg_Rostock_2025-09-01_14:00_SHIP_05,Trelleborg,Rostock,2025-09-01,14:00,SHIP_05,C01076,98,Loaded,15.9,101.59999999999992,101.10000000000001,7,0.6666666666666666,0.3333333333333333,0.3418405365126677,High Risk,0.6649652260307998
Trelleborg_Rostock_2025-09-01_14:00_SHIP_05,Trelleborg,Rostock,2025-09-01,14:00,SHIP_05,C00690,109,Loaded,19.2,101.59999999999992,120.30000000000001,8,0.6444444444444445,0.3555555555555555,0.3384714193962749,High Risk,0.6478612716763006
Rostock_Trelleborg_2025-11-16_08:00_SHIP_05,Rostock,Trelleborg,2025-11-16,08:00,SHIP_05,C00542,169,Loaded,15.9,101.5,15.9,1,0.85,0.15,0.1384535904942311,High Risk,0.8523092819011537
Rostock_Trelleborg_2025-11-16_08:00_SHIP_05,Rostock,Trelleborg,2025-11-16,08:00,SHIP_05,C01026,9,Loaded,12.8,101.5,28.700000000000003,2,0.7894736842105263,0.2105263157894736,0.211548839719374,High Risk,0.7892691794245462
Rostock_Trelleborg_2025-11-16_08:00_SHIP_05,Rostock,Trelleborg,2025-11-16,08:00,SHIP_05,C00648,29,Loaded,14.2,101.5,42.900000000000006,3,0.7428571428571429,0.2571428571428571,0.2574717285945073,High Risk,0.7427913685668128
Rostock_Trelleborg_2025-11-16_08:00_SHIP_05,Rostock,Trelleborg,2025-11-16,08:00,SHIP_05,C00801,41,Loaded,10.8,101.5,53.7,4,0.7105263157894737,0.2894736842105263,0.2735523688509711,High Risk,0.7137105788613847
Rostock_Trelleborg_2025-11-16_08:00_SHIP_05,Rostock,Trelleborg,2025-11-16,08:00,SHIP_05,C00045,14,Loaded,14.3,101.5,68.0,5,0.6666666666666666,0.3333333333333333,0.2820666267703969,High Risk,0.6769200079792539
Rostock_Trelleborg_2025-11-16_08:00_SHIP_05,Rostock,Trelleborg,2025-11-16,08:00,SHIP_05,C00045,45,Loaded,13.1,101.5,81.1,6,0.6666666666666666,0.3333333333333333,0.2820666267703969,High Risk,0.6769200079792539
Rostock_Trelleborg_2025-11-16_08:00_SHIP_05,Rostock,Trelleborg,2025-11-16,08:00,SHIP_05,C00673,65,Loaded,14.7,101.5,95.8,7,0.6304347826086957,0.3695652173913043,0.3440789473684211,High Risk,0.6355320366132723
Rostock_Trelleborg_2025-11-16_08:00_SHIP_05,Rostock,Trelleborg,2025-11-16,08:00,SHIP_05,C00953,68,Loaded,19.2,101.5,115.0,8,0.6060606060606061,0.3939393939393939,0.3847970796650203,High Risk,0.6078890689154808
Swinoujscie_Trelleborg_2024-10-16_18:00_SHIP_04,Swinoujscie,Trelleborg,2024-10-16,18:00,SHIP_04,C00357,24,Loaded,11.2,101.30000000000018,11.2,1,0.7297297297297297,0.2702702702702703,0.2279792746113989,High Risk,0.7381879288615041
Swinoujscie_Trelleborg_2024-10-16_18:00_SHIP_04,Swinoujscie,Trelleborg,2024-10-16,18:00,SHIP_04,C00921,28,Loaded,15.9,101.30000000000018,27.1,2,0.71875,0.28125,0.2662857142857143,High Risk,0.7217428571428571
Swinoujscie_Trelleborg_2024-10-16_18:00_SHIP_04,Swinoujscie,Trelleborg,2024-10-16,18:00,SHIP_04,C00201,113,Loaded,15.1,101.30000000000018,42.2,3,0.7058823529411765,0.2941176470588235,0.2779843040066088,High Risk,0.7091090215516194
