Departure Port,Arrival Port,Sail Date,Sail Time,Ship Code,Total_Bookings,Loaded_Bookings,NoShow_Count,Booked_Count,CheckedIn_Count,Cancelled_Count,Total_Reserved_Meter,Total_Loaded_Meter,Total_Reserved_Heads,Total_Loaded_Heads,Total_Meter,Total_Head,NoShow_Rate,Capacity_Utilization_Rate,Reservation_Ratio,Overbooked_Flag,Overbooked_Meter,Unused_Capacity_Meter,Voyage_Risk_Category,Wasted_Capacity_Meter,Wasted_Capacity_Rate,Overbooking_Ratio,Overbooking_Extra_Meter,Overbooking_Effectiveness,Utilization_Category,Overbooking_Outcome
Travemünde,Trelleborg,2025-10-21,08:00,SHIP_02,118,78,23,7,5,5,1677.8,1065.8,131,93,2000,220,0.1949152542372881,0.5328999999999999,0.8389,False,0.0,934.2,Normal,934.2,0.4671,0.8389,0.0,0.6352366193825247,Low Utilization,Not Overbooked
Rostock,Klaipeda,2024-04-26,22:00,SHIP_05,144,86,44,5,6,3,2013.2,1168.8,162,101,2400,280,0.3055555555555556,0.487,0.8388333333333333,False,0.0,1231.2,High NoShow Risk,1231.2,0.513,0.8388333333333333,0.0,0.5805682495529505,Low Utilization,Not Overbooked
Rostock,Klaipeda,2025-03-07,18:00,SHIP_01,110,61,34,6,6,3,1509.8,823.0,127,80,1800,180,0.3090909090909091,0.4572222222222222,0.8387777777777777,False,0.0,977.0,High NoShow Risk,977.0,0.5427777777777778,0.8387777777777777,0.0,0.5451053119618493,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2024-09-09,10:00,SHIP_02,119,72,37,3,4,3,1676.5,999.3,136,88,2000,220,0.3109243697478991,0.49965,0.83825,False,0.0,1000.7,High NoShow Risk,1000.7,0.5003500000000001,0.83825,0.0,0.5960632269609305,Low Utilization,Not Overbooked
Swinoujscie,Trelleborg,2024-02-03,18:00,SHIP_03,124,64,35,9,7,9,1760.1,874.7,143,81,2100,230,0.282258064516129,0.4165238095238095,0.8381428571428571,False,0.0,1225.3,High NoShow Risk,1225.3,0.5834761904761905,0.8381428571428571,0.0,0.4969603999772741,Low Utilization,Not Overbooked
Travemünde,Klaipeda,2025-10-10,22:00,SHIP_03,123,70,35,3,10,5,1759.6,994.8,142,94,2100,230,0.2845528455284553,0.4737142857142857,0.8379047619047618,False,0.0,1105.2,High NoShow Risk,1105.2,0.5262857142857144,0.8379047619047618,0.0,0.5653557626733349,Low Utilization,Not Overbooked
Rostock,Trelleborg,2025-01-15,22:00,SHIP_01,108,74,23,1,10,0,1507.9,1022.3,123,94,1800,180,0.2129629629629629,0.5679444444444445,0.8377222222222223,False,0.0,777.7,Normal,777.7,0.4320555555555556,0.8377222222222223,0.0,0.6779627296239803,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2025-04-05,18:00,SHIP_03,127,81,33,5,6,2,1758.8,1103.4,149,101,2100,230,0.2598425196850393,0.5254285714285715,0.8375238095238094,False,0.0,996.6,High NoShow Risk,996.5999999999999,0.47457142857142853,0.8375238095238094,0.0,0.6273595633386401,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2024-01-15,06:00,SHIP_01,105,61,24,9,9,2,1507.2,867.6,117,78,1800,180,0.2285714285714285,0.48200000000000004,0.8373333333333334,False,0.0,932.4,Normal,932.4,0.518,0.8373333333333334,0.0,0.5756369426751592,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2025-01-12,22:00,SHIP_04,126,75,39,3,7,2,1842.1,1121.9,147,92,2200,250,0.3095238095238095,0.5099545454545455,0.8373181818181817,False,0.0,1078.1,High NoShow Risk,1078.1,0.4900454545454545,0.8373181818181817,0.0,0.6090331686661963,Low Utilization,Not Overbooked
Trelleborg,Swinoujscie,2024-05-31,10:00,SHIP_02,122,77,23,7,9,6,1674.6,1024.2,140,97,2000,220,0.1885245901639344,0.5121,0.8372999999999999,False,0.0,975.8,Normal,975.8,0.4879,0.8372999999999999,0.0,0.6116087423862415,Low Utilization,Not Overbooked
Trelleborg,Rostock,2024-06-11,08:00,SHIP_01,111,69,31,3,7,1,1507.1,886.9,134,92,1800,180,0.2792792792792792,0.49272222222222223,0.8372777777777777,False,0.0,913.1,High NoShow Risk,913.1,0.5072777777777778,0.8372777777777777,0.0,0.5884811890385508,Low Utilization,Not Overbooked
Trelleborg,Swinoujscie,2024-03-30,06:00,SHIP_01,103,63,28,5,6,1,1506.2,931.8,113,74,1800,180,0.2718446601941747,0.5176666666666666,0.8367777777777778,False,0.0,868.2,High NoShow Risk,868.2,0.48233333333333334,0.8367777777777778,0.0,0.6186429425043154,Low Utilization,Not Overbooked
Klaipeda,Rostock,2025-09-21,18:00,SHIP_03,124,82,28,5,6,3,1757.1,1151.7,144,101,2100,230,0.2258064516129032,0.5484285714285715,0.8367142857142856,False,0.0,948.3,Normal,948.3,0.45157142857142857,0.8367142857142856,0.0,0.6554550110978317,Low Utilization,Not Overbooked
Trelleborg,Rostock,2024-04-21,08:00,SHIP_02,125,67,38,3,10,7,1673.0,860.6,147,90,2000,220,0.304,0.4303,0.8365,False,0.0,1139.4,High NoShow Risk,1139.4,0.5697000000000001,0.8365,0.0,0.5144052600119546,Low Utilization,Not Overbooked
Travemünde,Klaipeda,2025-11-19,22:00,SHIP_01,106,56,30,6,9,5,1505.0,767.7,120,73,1800,180,0.2830188679245283,0.42650000000000005,0.8361111111111111,False,0.0,1032.3,High NoShow Risk,1032.3,0.5735,0.8361111111111111,0.0,0.5100996677740864,Low Utilization,Not Overbooked
Klaipeda,Rostock,2024-12-25,22:00,SHIP_05,142,83,36,4,10,9,2006.5,1145.1,158,104,2400,280,0.2535211267605634,0.47712499999999997,0.8360416666666667,False,0.0,1254.9,High NoShow Risk,1254.9,0.5228750000000001,0.8360416666666667,0.0,0.5706952404684774,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2024-10-07,06:00,SHIP_05,146,92,40,3,7,4,2006.2,1198.7,166,110,2400,280,0.273972602739726,0.49945833333333334,0.8359166666666666,False,0.0,1201.3,High NoShow Risk,1201.3,0.5005416666666667,0.8359166666666666,0.0,0.5974977569534443,Low Utilization,Not Overbooked
Trelleborg,Swinoujscie,2025-09-05,10:00,SHIP_03,126,68,40,8,6,4,1755.4,889.1,142,83,2100,230,0.3174603174603174,0.4233809523809524,0.8359047619047619,False,0.0,1210.9,High NoShow Risk,1210.9,0.5766190476190477,0.8359047619047619,0.0,0.5064942463256238,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2025-04-16,14:00,SHIP_03,126,70,35,6,10,5,1755.1,927.0,150,96,2100,230,0.2777777777777778,0.44142857142857145,0.8357619047619047,False,0.0,1173.0,High NoShow Risk,1173.0,0.5585714285714286,0.8357619047619047,0.0,0.528175032761666,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2024-03-10,22:00,SHIP_05,146,89,36,8,10,3,2005.6,1240.0,172,118,2400,280,0.2465753424657534,0.5166666666666667,0.8356666666666667,False,0.0,1160.0,Normal,1160.0,0.48333333333333334,0.8356666666666667,0.0,0.6182688472277623,Low Utilization,Not Overbooked
Klaipeda,Travemünde,2025-06-28,14:00,SHIP_02,121,70,39,4,6,2,1671.3,964.4,136,84,2000,220,0.3223140495867768,0.48219999999999996,0.83565,False,0.0,1035.6,High NoShow Risk,1035.6,0.5177999999999999,0.83565,0.0,0.5770358403637886,Low Utilization,Not Overbooked
Klaipeda,Rostock,2024-02-03,18:00,SHIP_04,131,82,33,9,4,3,1838.3,1101.5,156,107,2200,250,0.2519083969465648,0.5006818181818182,0.835590909090909,False,0.0,1098.5,High NoShow Risk,1098.5,0.4993181818181818,0.835590909090909,0.0,0.5991949083392265,Low Utilization,Not Overbooked
Rostock,Klaipeda,2024-12-17,22:00,SHIP_02,119,76,27,4,9,3,1670.8,1093.2,141,98,2000,220,0.226890756302521,0.5466,0.8354,False,0.0,906.8,Normal,906.8,0.45339999999999997,0.8354,0.0,0.6542973425903759,Low Utilization,Not Overbooked
Travemünde,Klaipeda,2024-03-20,08:00,SHIP_02,121,66,38,4,9,4,1670.7,899.2,138,85,2000,220,0.3140495867768595,0.4496,0.83535,False,0.0,1100.8,High NoShow Risk,1100.8,0.5504,0.83535,0.0,0.5382175136170467,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2025-07-15,14:00,SHIP_01,106,70,29,3,3,1,1503.6,934.7,124,87,1800,180,0.2735849056603773,0.5192777777777778,0.8353333333333333,False,0.0,865.3,High NoShow Risk,865.3,0.4807222222222222,0.8353333333333333,0.0,0.6216413939877627,Low Utilization,Not Overbooked
Klaipeda,Rostock,2025-08-04,14:00,SHIP_04,131,76,30,7,9,9,1837.5,1021.3,150,101,2200,250,0.2290076335877862,0.4642272727272727,0.8352272727272727,False,0.0,1178.7,Normal,1178.7,0.5357727272727273,0.8352272727272727,0.0,0.5558095238095238,Low Utilization,Not Overbooked
Klaipeda,Travemünde,2024-10-21,22:00,SHIP_04,132,80,39,1,9,3,1835.5,1102.9,153,104,2200,250,0.2954545454545454,0.5013181818181819,0.8343181818181818,False,0.0,1097.1,High NoShow Risk,1097.1,0.4986818181818181,0.8343181818181818,0.0,0.6008716970852629,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2025-04-10,06:00,SHIP_04,129,78,32,6,10,3,1835.5,1071.7,149,101,2200,250,0.2480620155038759,0.48713636363636365,0.8343181818181818,False,0.0,1128.3,Normal,1128.3,0.5128636363636363,0.8343181818181818,0.0,0.5838736039226369,Low Utilization,Not Overbooked
Klaipeda,Travemünde,2025-12-31,14:00,SHIP_02,120,76,27,6,5,6,1668.3,1015.6,132,90,2000,220,0.225,0.5078,0.83415,False,0.0,984.4,Normal,984.4,0.49219999999999997,0.83415,0.0,0.6087634118563808,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2024-12-08,08:00,SHIP_04,130,79,35,3,4,9,1834.9,1095.5,150,97,2200,250,0.2692307692307692,0.4979545454545454,0.8340454545454545,False,0.0,1104.5,High NoShow Risk,1104.5,0.5020454545454546,0.8340454545454545,0.0,0.5970352607771541,Low Utilization,Not Overbooked
Klaipeda,Rostock,2025-04-09,22:00,SHIP_02,117,73,29,4,6,5,1667.9,1031.6,130,88,2000,220,0.2478632478632478,0.5157999999999999,0.8339500000000001,False,0.0,968.4,Normal,968.4000000000001,0.4842,0.8339500000000001,0.0,0.6185023082918639,Low Utilization,Not Overbooked
Swinoujscie,Trelleborg,2024-04-18,14:00,SHIP_02,118,69,35,6,5,3,1666.8,963.4,135,85,2000,220,0.2966101694915254,0.48169999999999996,0.8334,False,0.0,1036.6,High NoShow Risk,1036.6,0.5183,0.8334,0.0,0.5779937604991601,Low Utilization,Not Overbooked
Trelleborg,Swinoujscie,2025-12-23,08:00,SHIP_04,135,81,36,6,9,3,1833.0,1068.7,155,104,2200,250,0.2666666666666666,0.4857727272727273,0.8331818181818181,False,0.0,1131.3,High NoShow Risk,1131.3,0.5142272727272728,0.8331818181818181,0.0,0.5830332787779596,Low Utilization,Not Overbooked
Klaipeda,Travemünde,2024-02-18,22:00,SHIP_02,117,62,34,6,11,4,1666.2,846.3,139,85,2000,220,0.2905982905982906,0.42314999999999997,0.8331000000000001,False,0.0,1153.7,High NoShow Risk,1153.7,0.57685,0.8331000000000001,0.0,0.5079222182211018,Low Utilization,Not Overbooked
Swinoujscie,Trelleborg,2024-08-18,22:00,SHIP_03,127,74,40,3,5,5,1749.0,964.2,147,94,2100,230,0.3149606299212598,0.4591428571428572,0.8328571428571429,False,0.0,1135.8,High NoShow Risk,1135.8,0.5408571428571428,0.8328571428571429,0.0,0.551286449399657,Low Utilization,Not Overbooked
Rostock,Klaipeda,2025-11-08,18:00,SHIP_01,107,61,30,3,9,4,1499.0,824.3,127,83,1800,180,0.2803738317757009,0.45794444444444443,0.8327777777777777,False,0.0,975.7,High NoShow Risk,975.7,0.5420555555555556,0.8327777777777777,0.0,0.5498999332888592,Low Utilization,Not Overbooked
Travemünde,Klaipeda,2025-08-30,06:00,SHIP_04,128,81,29,4,11,3,1831.9,1104.1,152,107,2200,250,0.2265625,0.5018636363636363,0.8326818181818182,False,0.0,1095.9,Normal,1095.9,0.49813636363636365,0.8326818181818182,0.0,0.6027075713739832,Low Utilization,Not Overbooked
Travemünde,Klaipeda,2024-04-26,10:00,SHIP_01,110,56,34,2,15,3,1498.5,757.9,121,78,1800,180,0.3090909090909091,0.4210555555555555,0.8325,False,0.0,1042.1,High NoShow Risk,1042.1,0.5789444444444444,0.8325,0.0,0.5057724391057724,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2025-07-11,14:00,SHIP_01,104,53,33,6,8,4,1498.5,748.0,126,71,1800,180,0.3173076923076923,0.41555555555555557,0.8325,False,0.0,1052.0,High NoShow Risk,1052.0,0.5844444444444444,0.8325,0.0,0.49916583249916585,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2025-04-02,22:00,SHIP_01,108,70,24,7,4,3,1497.9,905.4,125,87,1800,180,0.2222222222222222,0.503,0.8321666666666667,False,0.0,894.6,Normal,894.6,0.497,0.8321666666666667,0.0,0.6044462247146004,Low Utilization,Not Overbooked
Swinoujscie,Trelleborg,2025-06-08,10:00,SHIP_03,126,65,45,4,9,3,1747.4,872.2,147,83,2100,230,0.3571428571428571,0.41533333333333333,0.8320952380952381,False,0.0,1227.8,High NoShow Risk,1227.8,0.5846666666666667,0.8320952380952381,0.0,0.49914158177864254,Low Utilization,Not Overbooked
Travemünde,Klaipeda,2024-02-01,08:00,SHIP_02,122,74,33,8,6,1,1664.0,958.1,144,92,2000,220,0.2704918032786885,0.47905000000000003,0.832,False,0.0,1041.9,High NoShow Risk,1041.9,0.52095,0.832,0.0,0.57578125,Low Utilization,Not Overbooked
Klaipeda,Rostock,2024-10-26,10:00,SHIP_05,148,85,44,4,12,3,1996.7,1145.2,168,113,2400,280,0.2972972972972973,0.4771666666666667,0.8319583333333334,False,0.0,1254.8,High NoShow Risk,1254.8,0.5228333333333333,0.8319583333333334,0.0,0.5735463514799419,Low Utilization,Not Overbooked
Travemünde,Klaipeda,2024-04-16,14:00,SHIP_02,122,78,27,5,6,6,1663.7,1008.3,140,95,2000,220,0.221311475409836,0.50415,0.83185,False,0.0,991.7,Normal,991.7,0.49585,0.83185,0.0,0.6060587846366532,Low Utilization,Not Overbooked
Swinoujscie,Trelleborg,2025-02-06,22:00,SHIP_02,121,69,36,5,4,7,1663.5,947.1,131,78,2000,220,0.2975206611570248,0.47355,0.83175,False,0.0,1052.9,High NoShow Risk,1052.9,0.5264500000000001,0.83175,0.0,0.5693417493237151,Low Utilization,Not Overbooked
Travemünde,Klaipeda,2024-02-03,22:00,SHIP_02,117,77,29,3,6,2,1663.1,1048.6,138,99,2000,220,0.2478632478632478,0.5243,0.8315499999999999,False,0.0,951.4,Normal,951.4000000000001,0.47570000000000007,0.8315499999999999,0.0,0.6305092898803439,Low Utilization,Not Overbooked
Klaipeda,Travemünde,2025-07-23,14:00,SHIP_03,123,70,37,3,9,4,1745.3,992.3,139,90,2100,230,0.3008130081300813,0.4725238095238095,0.8310952380952381,False,0.0,1107.7,High NoShow Risk,1107.7,0.5274761904761905,0.8310952380952381,0.0,0.5685555491892511,Low Utilization,Not Overbooked
Rostock,Klaipeda,2024-05-05,18:00,SHIP_05,149,96,35,6,7,5,1994.3,1230.1,174,118,2400,280,0.2348993288590604,0.5125416666666667,0.8309583333333334,False,0.0,1169.9,Normal,1169.9,0.4874583333333334,0.8309583333333334,0.0,0.6168079025221882,Low Utilization,Not Overbooked
Trelleborg,Rostock,2024-11-04,06:00,SHIP_05,143,89,31,8,13,2,1993.7,1190.1,164,114,2400,280,0.2167832167832167,0.49587499999999995,0.8307083333333334,False,0.0,1209.9,Normal,1209.9,0.504125,0.8307083333333334,0.0,0.5969303305412047,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2024-02-13,18:00,SHIP_03,128,74,35,5,12,2,1744.3,1000.8,146,99,2100,230,0.2734375,0.47657142857142853,0.8306190476190476,False,0.0,1099.2,High NoShow Risk,1099.2,0.5234285714285715,0.8306190476190476,0.0,0.5737545147050392,Low Utilization,Not Overbooked
Trelleborg,Rostock,2025-03-20,22:00,SHIP_01,108,59,33,3,8,5,1495.1,814.3,122,76,1800,180,0.3055555555555556,0.45238888888888884,0.8306111111111111,False,0.0,985.7,High NoShow Risk,985.7,0.5476111111111112,0.8306111111111111,0.0,0.5446458430874189,Low Utilization,Not Overbooked
Klaipeda,Rostock,2025-10-28,14:00,SHIP_02,117,65,36,7,6,3,1660.2,902.9,132,82,2000,220,0.3076923076923077,0.45144999999999996,0.8301000000000001,False,0.0,1097.1,High NoShow Risk,1097.1,0.54855,0.8301000000000001,0.0,0.5438501385375256,Low Utilization,Not Overbooked
Swinoujscie,Trelleborg,2024-06-23,22:00,SHIP_03,122,70,31,7,6,8,1742.3,1007.1,139,89,2100,230,0.2540983606557377,0.4795714285714286,0.8296666666666667,False,0.0,1092.9,High NoShow Risk,1092.9,0.5204285714285715,0.8296666666666667,0.0,0.578029042070826,Low Utilization,Not Overbooked
Rostock,Klaipeda,2024-06-28,22:00,SHIP_05,139,82,41,5,8,3,1991.1,1187.7,163,104,2400,280,0.2949640287769784,0.494875,0.829625,False,0.0,1212.3,High NoShow Risk,1212.3,0.5051249999999999,0.829625,0.0,0.5965044447792678,Low Utilization,Not Overbooked
Swinoujscie,Trelleborg,2024-02-18,06:00,SHIP_05,144,81,41,11,7,4,1990.9,1101.5,172,102,2400,280,0.2847222222222222,0.45895833333333336,0.8295416666666667,False,0.0,1298.5,High NoShow Risk,1298.5,0.5410416666666666,0.8295416666666667,0.0,0.5532673665176553,Low Utilization,Not Overbooked
Trelleborg,Swinoujscie,2024-08-22,10:00,SHIP_04,133,82,33,4,8,6,1824.7,1053.1,162,110,2200,250,0.2481203007518796,0.47868181818181815,0.829409090909091,False,0.0,1146.9,Normal,1146.9,0.5213181818181819,0.829409090909091,0.0,0.5771359675563106,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2024-02-15,06:00,SHIP_04,127,86,30,4,6,1,1824.5,1218.6,147,106,2200,250,0.2362204724409448,0.5539090909090909,0.8293181818181818,False,0.0,981.4,Normal,981.4000000000001,0.44609090909090915,0.8293181818181818,0.0,0.6679090161688134,Low Utilization,Not Overbooked
Travemünde,Klaipeda,2024-03-22,10:00,SHIP_04,132,72,46,2,9,3,1824.4,969.5,149,93,2200,250,0.3484848484848485,0.4406818181818182,0.8292727272727273,False,0.0,1230.5,High NoShow Risk,1230.5,0.5593181818181818,0.8292727272727273,0.0,0.5314075860556895,Low Utilization,Not Overbooked
Klaipeda,Rostock,2024-01-21,10:00,SHIP_03,125,75,31,5,11,3,1741.0,1046.9,146,97,2100,230,0.248,0.4985238095238096,0.829047619047619,False,0.0,1053.1,Normal,1053.1,0.5014761904761904,0.829047619047619,0.0,0.6013210798391729,Low Utilization,Not Overbooked
Klaipeda,Rostock,2024-10-03,08:00,SHIP_04,132,80,32,4,11,5,1823.6,1044.3,153,108,2200,250,0.2424242424242424,0.47468181818181815,0.8289090909090908,False,0.0,1155.7,Normal,1155.7,0.5253181818181818,0.8289090909090908,0.0,0.5726584777363457,Low Utilization,Not Overbooked
Travemünde,Klaipeda,2024-04-22,18:00,SHIP_04,134,78,43,4,7,2,1822.6,1039.3,151,97,2200,250,0.3208955223880597,0.4724090909090909,0.8284545454545454,False,0.0,1160.7,High NoShow Risk,1160.7,0.5275909090909091,0.8284545454545454,0.0,0.5702293426972457,Low Utilization,Not Overbooked
Klaipeda,Rostock,2024-11-21,06:00,SHIP_01,105,54,34,4,11,2,1491.1,742.8,125,83,1800,180,0.3238095238095238,0.4126666666666666,0.8283888888888888,False,0.0,1057.2,High NoShow Risk,1057.2,0.5873333333333334,0.8283888888888888,0.0,0.49815572396217556,Low Utilization,Not Overbooked
Klaipeda,Travemünde,2024-05-06,06:00,SHIP_03,127,88,25,6,4,4,1739.3,1186.2,149,109,2100,230,0.1968503937007874,0.5648571428571428,0.8282380952380952,False,0.0,913.8,Normal,913.8,0.4351428571428571,0.8282380952380952,0.0,0.6819985051457483,Low Utilization,Not Overbooked
Swinoujscie,Trelleborg,2024-10-03,10:00,SHIP_04,129,75,37,8,6,3,1822.0,1052.3,153,94,2200,250,0.2868217054263566,0.4783181818181818,0.8281818181818181,False,0.0,1147.7,High NoShow Risk,1147.7,0.5216818181818182,0.8281818181818181,0.0,0.5775521405049396,Low Utilization,Not Overbooked
Travemünde,Klaipeda,2025-01-05,18:00,SHIP_03,126,77,33,5,7,4,1738.4,1029.9,152,106,2100,230,0.2619047619047619,0.4904285714285715,0.8278095238095239,False,0.0,1070.1,High NoShow Risk,1070.1,0.5095714285714286,0.8278095238095239,0.0,0.5924413253566498,Low Utilization,Not Overbooked
Rostock,Trelleborg,2024-04-22,06:00,SHIP_04,129,74,33,7,8,7,1821.1,1017.3,156,100,2200,250,0.2558139534883721,0.4624090909090909,0.8277727272727272,False,0.0,1182.7,High NoShow Risk,1182.7,0.5375909090909091,0.8277727272727272,0.0,0.5586184174400088,Low Utilization,Not Overbooked
Trelleborg,Rostock,2025-10-26,18:00,SHIP_03,124,72,35,3,9,5,1738.3,1020.6,142,93,2100,230,0.282258064516129,0.486,0.8277619047619047,False,0.0,1079.4,High NoShow Risk,1079.4,0.514,0.8277619047619047,0.0,0.5871253523557499,Low Utilization,Not Overbooked
Travemünde,Klaipeda,2025-10-08,18:00,SHIP_05,142,86,38,4,11,3,1985.6,1165.7,159,109,2400,280,0.2676056338028169,0.48570833333333335,0.8273333333333333,False,0.0,1234.3,High NoShow Risk,1234.3,0.5142916666666667,0.8273333333333333,0.0,0.587076954069299,Low Utilization,Not Overbooked
Rostock,Trelleborg,2025-11-02,06:00,SHIP_04,130,69,37,7,12,5,1820.1,956.1,150,96,2200,250,0.2846153846153846,0.4345909090909091,0.8273181818181817,False,0.0,1243.9,High NoShow Risk,1243.9,0.565409090909091,0.8273181818181817,0.0,0.5253008076479315,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2025-02-16,18:00,SHIP_01,105,57,31,4,8,5,1488.4,816.4,118,75,1800,180,0.2952380952380952,0.45355555555555555,0.8268888888888889,False,0.0,983.6,High NoShow Risk,983.6,0.5464444444444445,0.8268888888888889,0.0,0.5485084654662724,Low Utilization,Not Overbooked
Swinoujscie,Trelleborg,2025-03-18,14:00,SHIP_03,119,73,35,3,5,3,1736.0,1064.7,137,90,2100,230,0.2941176470588235,0.507,0.8266666666666667,False,0.0,1035.3,High NoShow Risk,1035.3,0.493,0.8266666666666667,0.0,0.6133064516129032,Low Utilization,Not Overbooked
Rostock,Trelleborg,2025-01-10,08:00,SHIP_02,113,66,32,3,8,4,1653.2,920.9,128,87,2000,220,0.2831858407079646,0.46044999999999997,0.8266,False,0.0,1079.1,High NoShow Risk,1079.1,0.53955,0.8266,0.0,0.5570408903943866,Low Utilization,Not Overbooked
Trelleborg,Rostock,2025-10-29,08:00,SHIP_04,131,85,27,5,9,5,1818.4,1188.0,153,112,2200,250,0.2061068702290076,0.54,0.8265454545454546,False,0.0,1012.0,Normal,1012.0,0.46,0.8265454545454546,0.0,0.653321601407831,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2024-03-22,22:00,SHIP_04,128,72,38,4,8,6,1818.2,991.2,140,87,2200,250,0.296875,0.4505454545454546,0.8264545454545454,False,0.0,1208.8,High NoShow Risk,1208.8,0.5494545454545454,0.8264545454545454,0.0,0.5451545484545155,Low Utilization,Not Overbooked
Klaipeda,Travemünde,2025-01-08,22:00,SHIP_02,118,68,30,5,10,5,1652.5,954.7,140,91,2000,220,0.2542372881355932,0.47735,0.82625,False,0.0,1045.3,High NoShow Risk,1045.3,0.52265,0.82625,0.0,0.577730711043873,Low Utilization,Not Overbooked
Klaipeda,Rostock,2025-12-07,10:00,SHIP_03,131,85,33,5,7,1,1734.4,1094.3,154,112,2100,230,0.2519083969465648,0.5210952380952381,0.8259047619047619,False,0.0,1005.7,High NoShow Risk,1005.7,0.47890476190476194,0.8259047619047619,0.0,0.6309386531365313,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2024-12-22,18:00,SHIP_05,143,89,35,4,13,2,1981.8,1211.6,166,122,2400,280,0.2447552447552447,0.5048333333333332,0.82575,False,0.0,1188.4,Normal,1188.4,0.4951666666666667,0.82575,0.0,0.6113634070037339,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2025-12-29,22:00,SHIP_02,119,75,29,6,4,5,1651.3,984.2,136,90,2000,220,0.2436974789915966,0.49210000000000004,0.82565,False,0.0,1015.8,Normal,1015.8,0.5079,0.82565,0.0,0.596015260703688,Low Utilization,Not Overbooked
Rostock,Klaipeda,2024-01-17,14:00,SHIP_05,144,87,36,7,10,4,1981.4,1146.6,161,111,2400,280,0.25,0.47774999999999995,0.8255833333333333,False,0.0,1253.4,Normal,1253.4,0.52225,0.8255833333333333,0.0,0.5786817401837084,Low Utilization,Not Overbooked
Trelleborg,Rostock,2025-09-07,10:00,SHIP_05,139,72,42,5,18,2,1981.4,973.1,156,100,2400,280,0.302158273381295,0.40545833333333337,0.8255833333333333,False,0.0,1426.9,High NoShow Risk,1426.9,0.5945416666666667,0.8255833333333333,0.0,0.49111739174321184,Low Utilization,Not Overbooked
Travemünde,Trelleborg,2024-12-30,08:00,SHIP_05,139,87,36,2,7,7,1980.9,1226.0,160,113,2400,280,0.2589928057553957,0.5108333333333334,0.8253750000000001,False,0.0,1174.0,High NoShow Risk,1174.0,0.4891666666666667,0.8253750000000001,0.0,0.6189105961936493,Low Utilization,Not Overbooked
Trelleborg,Travemünde,2024-06-27,10:00,SHIP_01,108,71,26,8,2,1,1485.4,945.5,129,86,1800,180,0.2407407407407407,0.5252777777777777,0.8252222222222223,False,0.0,854.5,Normal,854.5,0.4747222222222222,0.8252222222222223,0.0,0.6365288811094654,Low Utilization,Not Overbooked
Trelleborg,Swinoujscie,2024-04-26,14:00,SHIP_01,104,64,27,6,7,0,1485.2,906.5,123,83,1800,180,0.2596153846153846,0.5036111111111111,0.8251111111111111,False,0.0,893.5,High NoShow Risk,893.5,0.4963888888888889,0.8251111111111111,0.0,0.6103555076757339,Low Utilization,Not Overbooked
Trelleborg,Rostock,2025-11-30,18:00,SHIP_04,125,75,32,3,9,6,1815.2,1067.3,137,92,2200,250,0.256,0.48513636363636364,0.8250909090909091,False,0.0,1132.7,High NoShow Risk,1132.7,0.5148636363636364,0.8250909090909091,0.0,0.5879792860290877,Low Utilization,Not Overbooked
Rostock,Trelleborg,2025-05-08,06:00,SHIP_03,126,89,24,2,5,6,1731.6,1183.8,140,103,2100,230,0.1904761904761904,0.5637142857142857,0.8245714285714286,False,0.0,916.2,Normal,916.2,0.43628571428571433,0.8245714285714285,0.0,0.6836451836451837,Low Utilization,Not Overbooked
Klaipeda,Rostock,2024-07-15,08:00,SHIP_01,105,60,31,4,5,5,1483.8,854.3,121,76,1800,180,0.2952380952380952,0.4746111111111111,0.8243333333333334,False,0.0,945.7,High NoShow Risk,945.7,0.5253888888888889,0.8243333333333334,0.0,0.5757514489823427,Low Utilization,Not Overbooked
Klaipeda,Rostock,2024-01-05,18:00,SHIP_05,147,80,46,11,4,6,1978.1,1056.3,167,98,2400,280,0.3129251700680272,0.440125,0.8242083333333333,False,0.0,1343.7,High NoShow Risk,1343.7,0.559875,0.8242083333333333,0.0,0.5339972701076791,Low Utilization,Not Overbooked
Swinoujscie,Trelleborg,2024-10-26,14:00,SHIP_04,125,80,27,8,6,4,1813.2,1150.6,146,97,2200,250,0.216,0.5229999999999999,0.8241818181818182,False,0.0,1049.4,Normal,1049.4,0.47700000000000004,0.8241818181818182,0.0,0.6345687182881093,Low Utilization,Not Overbooked
