Departure_Port,Arrival_Port,Sail_Date,Sail_Time,Ship_Code,Total_Bookings,Loaded_Bookings,NoShow_Count,Booked_Count,CheckedIn_Count,Cancelled_Count,Total_Reserved_Meter,Total_Loaded_Meter,Total_Reserved_Heads,Total_Loaded_Heads,Total_Meter,Total_Head,NoShow_Rate,Capacity_Utilization_Rate,Reservation_Ratio,Overbooked_Flag,Overbooked_Meter,Unused_Capacity_Meter,Voyage_Risk_Category
Trelleborg,Rostock,2025-09-04,08:00,SHIP_02,127,79,29,7,11,1,1723.8,1052.6,146,101,2000,220,0.2283464566929134,0.5263,0.8619,False,0.0,947.4,Normal
Trelleborg,Swinoujscie,2025-06-14,14:00,SHIP_02,127,78,35,6,6,2,1723.7,1015.9,143,93,2000,220,0.2755905511811024,0.50795,0.86185,False,0.0,984.1,High NoShow Risk
Rostock,Trelleborg,2024-06-12,08:00,SHIP_04,132,73,45,2,7,5,1895.6,1027.4,150,88,2200,250,0.3409090909090909,0.467,0.8616363636363636,False,0.0,1172.6,High NoShow Risk
Trelleborg,Travemünde,2024-11-29,06:00,SHIP_03,127,75,41,2,5,4,1808.3,1073.2,147,90,2100,230,0.3228346456692913,0.5110476190476191,0.861095238095238,False,0.0,1026.8,High NoShow Risk
Travemünde,Trelleborg,2025-11-18,18:00,SHIP_05,146,89,37,9,7,4,2066.6,1258.1,172,114,2400,280,0.2534246575342466,0.5242083333333333,0.8610833333333333,False,0.0,1141.9,High NoShow Risk
Klaipeda,Rostock,2025-08-17,08:00,SHIP_04,140,87,34,3,9,7,1893.9,1103.8,156,106,2200,250,0.2428571428571428,0.5017272727272727,0.8608636363636364,False,0.0,1096.2,Normal
Rostock,Klaipeda,2025-08-15,22:00,SHIP_04,143,84,38,4,8,9,1893.4,1110.2,160,103,2200,250,0.2657342657342657,0.5046363636363637,0.8606363636363636,False,0.0,1089.8,High NoShow Risk
Rostock,Klaipeda,2024-11-14,14:00,SHIP_01,108,71,25,3,6,3,1549.1,1029.1,119,85,1800,180,0.2314814814814814,0.5717222222222221,0.8606111111111111,False,0.0,770.9000000000001,Normal
Trelleborg,Travemünde,2025-10-21,22:00,SHIP_01,111,77,23,2,6,3,1548.8,1051.3,133,99,1800,180,0.2072072072072072,0.5840555555555556,0.8604444444444445,False,0.0,748.7,Normal
Travemünde,Klaipeda,2024-01-31,14:00,SHIP_01,111,70,27,2,9,3,1548.4,961.0,134,94,1800,180,0.2432432432432432,0.5338888888888889,0.8602222222222222,False,0.0,839.0,Normal
Travemünde,Trelleborg,2024-07-28,22:00,SHIP_02,123,76,28,3,10,6,1719.1,1058.7,141,98,2000,220,0.2276422764227642,0.52935,0.8595499999999999,False,0.0,941.3,Normal
Klaipeda,Rostock,2024-04-24,06:00,SHIP_01,113,59,37,2,12,3,1546.5,780.4,141,89,1800,180,0.3274336283185841,0.4335555555555555,0.8591666666666666,False,0.0,1019.6,High NoShow Risk
Trelleborg,Swinoujscie,2025-06-02,06:00,SHIP_01,114,70,32,2,9,1,1545.8,942.2,132,90,1800,180,0.2807017543859649,0.5234444444444445,0.8587777777777778,False,0.0,857.8,High NoShow Risk
Rostock,Klaipeda,2024-02-09,14:00,SHIP_01,109,66,28,8,2,5,1545.3,941.9,119,75,1800,180,0.2568807339449541,0.5232777777777777,0.8584999999999999,False,0.0,858.1,High NoShow Risk
Trelleborg,Travemünde,2024-11-28,10:00,SHIP_05,150,92,37,7,9,5,2060.2,1258.3,167,113,2400,280,0.2466666666666666,0.5242916666666666,0.8584166666666666,False,0.0,1141.7,Normal
Klaipeda,Travemünde,2025-05-20,22:00,SHIP_02,124,78,38,2,3,3,1716.4,1002.7,145,94,2000,220,0.3064516129032258,0.50135,0.8582000000000001,False,0.0,997.3,High NoShow Risk
Rostock,Trelleborg,2025-02-27,18:00,SHIP_04,134,87,34,6,2,5,1887.3,1138.3,148,96,2200,250,0.2537313432835821,0.5174090909090909,0.8578636363636364,False,0.0,1061.7,High NoShow Risk
Trelleborg,Swinoujscie,2025-06-09,22:00,SHIP_02,123,72,34,4,10,3,1715.3,943.7,145,98,2000,220,0.2764227642276423,0.47185,0.85765,False,0.0,1056.3,High NoShow Risk
Rostock,Klaipeda,2024-12-08,18:00,SHIP_03,130,86,29,4,6,5,1800.4,1205.8,146,101,2100,230,0.2230769230769231,0.5741904761904761,0.8573333333333334,False,0.0,894.2,Normal
Klaipeda,Travemünde,2024-07-17,10:00,SHIP_01,104,55,36,5,5,3,1543.1,778.4,120,67,1800,180,0.3461538461538461,0.4324444444444444,0.8572777777777777,False,0.0,1021.6,High NoShow Risk
Trelleborg,Swinoujscie,2025-05-13,08:00,SHIP_03,127,78,31,5,10,3,1799.7,1045.6,143,95,2100,230,0.2440944881889764,0.4979047619047618,0.857,False,0.0,1054.4,Normal
Trelleborg,Swinoujscie,2025-03-27,22:00,SHIP_04,135,86,35,3,7,4,1884.9,1174.6,153,110,2200,250,0.2592592592592592,0.5339090909090909,0.8567727272727274,False,0.0,1025.4,High NoShow Risk
Rostock,Klaipeda,2024-05-28,22:00,SHIP_01,108,68,27,5,6,2,1541.2,960.1,126,86,1800,180,0.25,0.5333888888888889,0.8562222222222222,False,0.0,839.9,Normal
Trelleborg,Rostock,2024-08-30,18:00,SHIP_05,148,86,41,5,9,7,2054.9,1141.3,166,108,2400,280,0.277027027027027,0.4755416666666666,0.8562083333333333,False,0.0,1258.7,High NoShow Risk
Travemünde,Klaipeda,2024-06-12,18:00,SHIP_04,135,82,38,5,7,3,1883.2,1127.5,152,101,2200,250,0.2814814814814815,0.5125,0.856,False,0.0,1072.5,High NoShow Risk
Trelleborg,Travemünde,2025-04-01,18:00,SHIP_01,111,75,22,7,5,2,1540.6,1008.1,132,93,1800,180,0.1981981981981982,0.5600555555555555,0.8558888888888888,False,0.0,791.9,Normal
Travemünde,Klaipeda,2025-12-26,10:00,SHIP_02,120,69,33,8,5,5,1711.5,964.0,140,85,2000,220,0.275,0.482,0.85575,False,0.0,1036.0,High NoShow Risk
Swinoujscie,Trelleborg,2024-11-15,22:00,SHIP_01,103,66,26,3,6,2,1540.2,967.1,122,86,1800,180,0.2524271844660194,0.5372777777777777,0.8556666666666667,False,0.0,832.9,High NoShow Risk
Trelleborg,Swinoujscie,2024-09-30,14:00,SHIP_01,108,66,24,5,11,2,1539.8,931.2,131,92,1800,180,0.2222222222222222,0.5173333333333333,0.8554444444444445,False,0.0,868.8,Normal
Travemünde,Trelleborg,2024-12-12,06:00,SHIP_03,126,75,37,4,7,3,1796.3,1049.0,143,91,2100,230,0.2936507936507936,0.4995238095238095,0.8553809523809524,False,0.0,1051.0,High NoShow Risk
Trelleborg,Rostock,2024-03-07,08:00,SHIP_01,115,72,24,8,8,3,1539.6,966.9,132,94,1800,180,0.208695652173913,0.5371666666666667,0.8553333333333333,False,0.0,833.1,Normal
Klaipeda,Travemünde,2024-04-22,08:00,SHIP_03,127,76,35,2,12,2,1795.8,1029.3,139,95,2100,230,0.2755905511811024,0.4901428571428571,0.8551428571428571,False,0.0,1070.7,High NoShow Risk
Rostock,Klaipeda,2024-02-23,10:00,SHIP_05,148,98,35,5,7,3,2052.3,1341.9,164,116,2400,280,0.2364864864864864,0.559125,0.855125,False,0.0,1058.1,Normal
Rostock,Trelleborg,2025-05-18,22:00,SHIP_05,151,83,42,6,10,10,2052.1,1115.6,179,111,2400,280,0.2781456953642384,0.4648333333333333,0.8550416666666666,False,0.0,1284.4,High NoShow Risk
Trelleborg,Swinoujscie,2025-08-18,22:00,SHIP_02,123,71,38,2,8,4,1709.7,993.6,137,86,2000,220,0.3089430894308943,0.4968,0.85485,False,0.0,1006.4,High NoShow Risk
Klaipeda,Travemünde,2025-09-15,06:00,SHIP_01,111,67,27,7,4,6,1538.7,900.2,130,82,1800,180,0.2432432432432432,0.5001111111111112,0.8548333333333333,False,0.0,899.8,Normal
Trelleborg,Travemünde,2025-09-28,06:00,SHIP_01,112,64,24,4,14,6,1537.8,884.1,133,95,1800,180,0.2142857142857142,0.4911666666666667,0.8543333333333333,False,0.0,915.9,Normal
Swinoujscie,Trelleborg,2025-09-20,08:00,SHIP_05,142,82,43,6,7,4,2050.1,1115.5,162,100,2400,280,0.3028169014084507,0.4647916666666666,0.8542083333333333,False,0.0,1284.5,High NoShow Risk
Rostock,Trelleborg,2025-04-16,22:00,SHIP_02,122,75,34,6,5,2,1708.1,999.8,148,93,2000,220,0.2786885245901639,0.4998999999999999,0.85405,False,0.0,1000.2,High NoShow Risk
Trelleborg,Swinoujscie,2025-05-22,18:00,SHIP_04,132,83,31,6,6,6,1878.6,1129.2,148,103,2200,250,0.2348484848484848,0.5132727272727273,0.8539090909090908,False,0.0,1070.8,Normal
Trelleborg,Rostock,2024-02-02,22:00,SHIP_04,139,82,36,6,9,6,1878.3,1098.1,162,106,2200,250,0.2589928057553957,0.4991363636363636,0.8537727272727272,False,0.0,1101.9,High NoShow Risk
Trelleborg,Rostock,2024-06-30,14:00,SHIP_02,131,78,36,3,9,5,1707.3,981.7,150,100,2000,220,0.2748091603053435,0.49085,0.85365,False,0.0,1018.3,High NoShow Risk
Rostock,Trelleborg,2025-09-29,08:00,SHIP_05,146,98,31,8,5,4,2048.5,1314.1,163,111,2400,280,0.2123287671232876,0.5475416666666666,0.8535416666666666,False,0.0,1085.9,Normal
Trelleborg,Swinoujscie,2024-05-04,22:00,SHIP_05,147,99,34,4,8,2,2048.5,1324.2,169,125,2400,280,0.2312925170068027,0.5517500000000001,0.8535416666666666,False,0.0,1075.8,Normal
Travemünde,Klaipeda,2024-08-15,22:00,SHIP_04,135,86,33,9,5,2,1877.5,1196.3,156,105,2200,250,0.2444444444444444,0.5437727272727273,0.8534090909090909,False,0.0,1003.7,Normal
Trelleborg,Travemünde,2025-02-11,14:00,SHIP_03,127,82,28,5,10,2,1791.4,1111.0,141,105,2100,230,0.2204724409448819,0.5290476190476191,0.853047619047619,False,0.0,989.0,Normal
Klaipeda,Travemünde,2024-09-05,06:00,SHIP_04,134,79,38,5,9,3,1876.7,1080.1,155,102,2200,250,0.2835820895522388,0.4909545454545454,0.8530454545454546,False,0.0,1119.9,High NoShow Risk
Klaipeda,Rostock,2025-05-22,08:00,SHIP_02,118,66,39,5,7,1,1705.8,930.2,135,83,2000,220,0.3305084745762712,0.4650999999999999,0.8529,False,0.0,1069.8000000000002,High NoShow Risk
Trelleborg,Swinoujscie,2025-10-14,10:00,SHIP_01,108,71,23,6,6,2,1535.2,1013.2,123,89,1800,180,0.2129629629629629,0.5628888888888889,0.8528888888888889,False,0.0,786.8000000000001,Normal
Rostock,Klaipeda,2025-09-21,08:00,SHIP_05,141,71,43,8,14,5,2045.8,973.7,167,98,2400,280,0.3049645390070922,0.4057083333333333,0.8524166666666666,False,0.0,1426.3,High NoShow Risk
Swinoujscie,Trelleborg,2024-07-13,06:00,SHIP_01,109,72,28,4,5,0,1534.2,994.1,124,87,1800,180,0.2568807339449541,0.5522777777777778,0.8523333333333334,False,0.0,805.9,High NoShow Risk
Swinoujscie,Trelleborg,2025-07-25,14:00,SHIP_03,130,79,33,11,5,2,1789.8,1070.8,148,98,2100,230,0.2538461538461538,0.5099047619047619,0.8522857142857143,False,0.0,1029.2,High NoShow Risk
Rostock,Trelleborg,2024-06-24,10:00,SHIP_02,123,78,37,5,1,2,1703.9,1024.3,138,92,2000,220,0.3008130081300813,0.51215,0.8519500000000001,False,0.0,975.7,High NoShow Risk
Trelleborg,Travemünde,2024-10-15,18:00,SHIP_01,108,70,32,3,3,0,1533.0,975.2,127,85,1800,180,0.2962962962962963,0.5417777777777778,0.8516666666666667,False,0.0,824.8,High NoShow Risk
Swinoujscie,Trelleborg,2025-12-25,06:00,SHIP_04,136,94,33,1,6,2,1872.5,1291.5,154,113,2200,250,0.2426470588235294,0.5870454545454545,0.8511363636363637,False,0.0,908.5,Normal
Klaipeda,Rostock,2025-11-14,10:00,SHIP_03,124,81,27,3,9,4,1786.7,1119.6,144,103,2100,230,0.2177419354838709,0.5331428571428571,0.8508095238095238,False,0.0,980.4,Normal
Trelleborg,Rostock,2024-05-22,18:00,SHIP_03,129,74,31,6,13,5,1785.8,976.8,146,97,2100,230,0.2403100775193798,0.4651428571428571,0.8503809523809523,False,0.0,1123.2,Normal
Swinoujscie,Trelleborg,2024-05-01,14:00,SHIP_02,120,75,33,5,3,4,1700.6,1030.8,148,98,2000,220,0.275,0.5154,0.8503,False,0.0,969.2,High NoShow Risk
Rostock,Trelleborg,2025-05-08,06:00,SHIP_01,111,69,26,4,9,3,1530.1,944.2,129,92,1800,180,0.2342342342342342,0.5245555555555556,0.8500555555555555,False,0.0,855.8,Normal
Klaipeda,Travemünde,2025-04-03,08:00,SHIP_03,127,76,36,5,6,4,1784.9,1054.5,146,93,2100,230,0.2834645669291338,0.5021428571428571,0.849952380952381,False,0.0,1045.5,High NoShow Risk
Rostock,Klaipeda,2025-01-08,14:00,SHIP_05,144,83,44,3,9,5,2039.7,1153.6,160,103,2400,280,0.3055555555555556,0.4806666666666666,0.849875,False,0.0,1246.4,High NoShow Risk
Travemünde,Trelleborg,2024-10-24,14:00,SHIP_04,131,77,35,5,9,5,1869.1,1092.8,152,102,2200,250,0.2671755725190839,0.4967272727272727,0.8495909090909091,False,0.0,1107.2,High NoShow Risk
Trelleborg,Travemünde,2025-07-10,14:00,SHIP_02,118,62,36,5,9,6,1698.8,890.0,139,86,2000,220,0.3050847457627119,0.445,0.8493999999999999,False,0.0,1110.0,High NoShow Risk
Rostock,Klaipeda,2025-01-25,06:00,SHIP_02,123,94,18,1,7,3,1698.5,1286.5,141,113,2000,220,0.1463414634146341,0.64325,0.84925,False,0.0,713.5,Normal
Swinoujscie,Trelleborg,2025-10-03,08:00,SHIP_03,121,77,37,3,3,1,1782.9,1106.8,141,93,2100,230,0.3057851239669421,0.527047619047619,0.8490000000000001,False,0.0,993.2,High NoShow Risk
Klaipeda,Rostock,2024-10-23,22:00,SHIP_04,132,79,35,7,8,3,1867.0,1099.1,148,97,2200,250,0.2651515151515151,0.499590909090909,0.8486363636363636,False,0.0,1100.9,High NoShow Risk
Trelleborg,Swinoujscie,2024-09-07,22:00,SHIP_05,151,100,33,6,10,2,2036.5,1321.1,179,126,2400,280,0.2185430463576159,0.5504583333333333,0.8485416666666666,False,0.0,1078.9,Normal
Trelleborg,Travemünde,2025-04-25,10:00,SHIP_05,135,79,38,6,9,3,2036.1,1154.8,156,101,2400,280,0.2814814814814815,0.4811666666666666,0.848375,False,0.0,1245.2,High NoShow Risk
Trelleborg,Swinoujscie,2025-02-03,10:00,SHIP_04,135,74,45,2,10,4,1866.3,975.1,150,92,2200,250,0.3333333333333333,0.4432272727272727,0.8483181818181817,False,0.0,1224.9,High NoShow Risk
Trelleborg,Swinoujscie,2024-07-11,08:00,SHIP_01,113,67,28,8,8,2,1526.9,902.7,135,96,1800,180,0.247787610619469,0.5015000000000001,0.8482777777777777,False,0.0,897.3,Normal
Rostock,Trelleborg,2024-06-03,18:00,SHIP_01,112,67,29,4,8,4,1526.7,892.7,126,85,1800,180,0.2589285714285714,0.4959444444444444,0.8481666666666667,False,0.0,907.3,High NoShow Risk
Travemünde,Klaipeda,2025-09-01,18:00,SHIP_02,119,68,34,7,5,5,1696.1,916.0,130,80,2000,220,0.2857142857142857,0.458,0.84805,False,0.0,1084.0,High NoShow Risk
Rostock,Trelleborg,2024-10-11,08:00,SHIP_05,144,86,32,2,14,10,2035.2,1162.3,166,116,2400,280,0.2222222222222222,0.4842916666666666,0.848,False,0.0,1237.7,Normal
Klaipeda,Travemünde,2024-09-20,22:00,SHIP_03,126,65,42,8,7,4,1780.4,893.5,148,85,2100,230,0.3333333333333333,0.4254761904761904,0.8478095238095239,False,0.0,1206.5,High NoShow Risk
Swinoujscie,Trelleborg,2025-09-01,10:00,SHIP_01,107,64,29,4,6,4,1525.0,892.2,123,82,1800,180,0.2710280373831775,0.4956666666666667,0.8472222222222222,False,0.0,907.8,High NoShow Risk
Rostock,Trelleborg,2024-04-02,06:00,SHIP_05,145,88,38,6,10,3,2032.7,1213.4,169,115,2400,280,0.2620689655172414,0.5055833333333334,0.8469583333333334,False,0.0,1186.6,High NoShow Risk
Trelleborg,Travemünde,2025-03-21,08:00,SHIP_02,121,60,42,4,7,8,1693.8,833.1,131,72,2000,220,0.3471074380165289,0.41655,0.8469,False,0.0,1166.9,High NoShow Risk
Trelleborg,Travemünde,2025-06-12,10:00,SHIP_04,139,88,35,4,8,4,1863.1,1160.4,161,112,2200,250,0.2517985611510791,0.5274545454545455,0.8468636363636364,False,0.0,1039.6,High NoShow Risk
Swinoujscie,Trelleborg,2024-12-12,06:00,SHIP_04,135,81,34,9,7,4,1862.8,1142.8,158,104,2200,250,0.2518518518518518,0.5194545454545454,0.8467272727272727,False,0.0,1057.2,High NoShow Risk
Travemünde,Klaipeda,2025-04-13,18:00,SHIP_05,144,82,40,7,12,3,2031.8,1109.6,167,107,2400,280,0.2777777777777778,0.4623333333333333,0.8465833333333334,False,0.0,1290.4,High NoShow Risk
Klaipeda,Travemünde,2025-04-01,08:00,SHIP_01,108,70,29,3,4,2,1523.3,941.5,125,87,1800,180,0.2685185185185185,0.5230555555555556,0.8462777777777778,False,0.0,858.5,High NoShow Risk
Travemünde,Klaipeda,2025-11-08,22:00,SHIP_02,120,68,39,3,9,1,1691.9,901.3,130,84,2000,220,0.325,0.45065,0.8459500000000001,False,0.0,1098.7,High NoShow Risk
Trelleborg,Travemünde,2025-05-04,14:00,SHIP_01,115,71,27,3,10,4,1522.7,911.9,129,90,1800,180,0.2347826086956521,0.5066111111111111,0.8459444444444445,False,0.0,888.1,Normal
Trelleborg,Swinoujscie,2024-10-20,10:00,SHIP_03,122,66,38,7,6,5,1776.2,933.1,142,85,2100,230,0.3114754098360656,0.4443333333333333,0.8458095238095238,False,0.0,1166.9,High NoShow Risk
Klaipeda,Travemünde,2025-04-18,06:00,SHIP_04,141,88,38,4,10,1,1860.6,1134.4,160,113,2200,250,0.2695035460992908,0.5156363636363637,0.8457272727272728,False,0.0,1065.6,High NoShow Risk
Travemünde,Trelleborg,2025-03-14,10:00,SHIP_05,150,91,47,5,5,2,2029.4,1252.2,173,113,2400,280,0.3133333333333333,0.52175,0.8455833333333334,False,0.0,1147.8,High NoShow Risk
Klaipeda,Rostock,2024-10-15,08:00,SHIP_04,134,80,39,4,6,5,1860.2,1069.4,157,101,2200,250,0.291044776119403,0.4860909090909091,0.8455454545454546,False,0.0,1130.6,High NoShow Risk
Swinoujscie,Trelleborg,2025-06-30,08:00,SHIP_03,124,78,29,5,9,3,1775.0,1103.5,142,103,2100,230,0.2338709677419354,0.5254761904761904,0.8452380952380952,False,0.0,996.5,Normal
Travemünde,Klaipeda,2025-12-27,08:00,SHIP_03,121,70,33,7,9,2,1774.5,1007.1,139,91,2100,230,0.2727272727272727,0.4795714285714286,0.845,False,0.0,1092.9,High NoShow Risk
Trelleborg,Travemünde,2025-09-21,22:00,SHIP_02,120,79,32,5,3,1,1688.3,1079.9,146,97,2000,220,0.2666666666666666,0.53995,0.84415,False,0.0,920.1,High NoShow Risk
Rostock,Klaipeda,2024-07-26,06:00,SHIP_01,106,67,26,3,8,2,1519.3,924.7,123,88,1800,180,0.2452830188679245,0.5137222222222223,0.8440555555555556,False,0.0,875.3,Normal
Rostock,Klaipeda,2024-02-19,08:00,SHIP_05,145,87,42,5,6,5,2025.5,1165.2,169,108,2400,280,0.2896551724137931,0.4855,0.8439583333333334,False,0.0,1234.8,High NoShow Risk
Travemünde,Trelleborg,2024-07-31,10:00,SHIP_05,147,91,31,7,15,3,2025.5,1189.1,164,119,2400,280,0.2108843537414966,0.4954583333333333,0.8439583333333334,False,0.0,1210.9,Normal
Travemünde,Klaipeda,2024-10-09,14:00,SHIP_02,113,67,34,6,3,3,1687.6,1014.6,128,79,2000,220,0.3008849557522124,0.5073,0.8438,False,0.0,985.4,High NoShow Risk
Swinoujscie,Trelleborg,2025-06-04,10:00,SHIP_04,132,87,28,6,8,3,1856.2,1184.8,152,108,2200,250,0.2121212121212121,0.5385454545454545,0.8437272727272728,False,0.0,1015.2,Normal
Trelleborg,Rostock,2024-12-19,22:00,SHIP_03,129,76,35,5,4,9,1771.4,1002.1,155,98,2100,230,0.2713178294573643,0.4771904761904762,0.8435238095238096,False,0.0,1097.9,High NoShow Risk
Klaipeda,Travemünde,2025-06-02,06:00,SHIP_05,142,87,36,5,13,1,2024.1,1218.9,168,119,2400,280,0.2535211267605634,0.5078750000000001,0.843375,False,0.0,1181.1,High NoShow Risk
Trelleborg,Rostock,2025-06-23,08:00,SHIP_02,119,75,34,4,4,2,1686.7,1037.7,137,91,2000,220,0.2857142857142857,0.51885,0.84335,False,0.0,962.3,High NoShow Risk
Trelleborg,Swinoujscie,2025-07-23,18:00,SHIP_01,111,68,26,7,7,3,1517.8,941.1,123,85,1800,180,0.2342342342342342,0.5228333333333334,0.8432222222222222,False,0.0,858.9,Normal
Trelleborg,Swinoujscie,2025-03-04,22:00,SHIP_05,150,86,46,9,3,6,2023.0,1100.1,179,104,2400,280,0.3066666666666666,0.458375,0.8429166666666666,False,0.0,1299.9,High NoShow Risk
Rostock,Klaipeda,2024-07-25,14:00,SHIP_02,117,69,31,4,9,4,1685.7,938.8,137,92,2000,220,0.2649572649572649,0.4694,0.84285,False,0.0,1061.2,High NoShow Risk
Trelleborg,Travemünde,2024-03-29,10:00,SHIP_01,108,66,30,4,5,3,1516.2,858.7,122,81,1800,180,0.2777777777777778,0.4770555555555555,0.8423333333333334,False,0.0,941.3,High NoShow Risk
Klaipeda,Travemünde,2024-07-30,08:00,SHIP_05,143,88,37,5,6,7,2021.6,1226.1,161,102,2400,280,0.2587412587412587,0.510875,0.8423333333333333,False,0.0,1173.9,High NoShow Risk
Trelleborg,Travemünde,2024-06-05,06:00,SHIP_01,107,77,22,2,4,2,1516.1,1069.4,126,93,1800,180,0.205607476635514,0.5941111111111111,0.8422777777777777,False,0.0,730.5999999999999,Normal
Klaipeda,Rostock,2025-03-30,10:00,SHIP_01,110,67,30,5,4,4,1516.0,911.5,128,82,1800,180,0.2727272727272727,0.5063888888888889,0.8422222222222222,False,0.0,888.5,High NoShow Risk
Travemünde,Klaipeda,2024-02-04,10:00,SHIP_03,123,65,39,8,7,4,1768.3,919.8,142,87,2100,230,0.3170731707317073,0.438,0.842047619047619,False,0.0,1180.2,High NoShow Risk
Travemünde,Trelleborg,2024-05-26,08:00,SHIP_03,128,81,27,10,7,3,1768.2,1061.0,146,101,2100,230,0.2109375,0.5052380952380953,0.842,False,0.0,1039.0,Normal
Swinoujscie,Trelleborg,2025-11-02,18:00,SHIP_02,124,78,30,4,6,6,1683.9,998.9,140,95,2000,220,0.2419354838709677,0.49945,0.8419500000000001,False,0.0,1001.1,Normal
Rostock,Trelleborg,2025-07-22,06:00,SHIP_01,108,66,31,1,6,4,1515.5,945.7,122,82,1800,180,0.287037037037037,0.5253888888888889,0.8419444444444445,False,0.0,854.3,High NoShow Risk
Trelleborg,Travemünde,2025-04-26,18:00,SHIP_02,124,84,29,3,5,3,1683.8,1052.5,151,112,2000,220,0.2338709677419354,0.52625,0.8419,False,0.0,947.5,Normal
Rostock,Klaipeda,2024-12-04,18:00,SHIP_01,104,61,25,9,8,1,1515.2,879.4,119,77,1800,180,0.2403846153846154,0.4885555555555555,0.8417777777777778,False,0.0,920.6,Normal
Swinoujscie,Trelleborg,2024-10-02,08:00,SHIP_01,108,68,23,5,7,5,1514.8,928.5,124,88,1800,180,0.2129629629629629,0.5158333333333334,0.8415555555555555,False,0.0,871.5,Normal
Trelleborg,Rostock,2024-09-22,14:00,SHIP_03,126,78,33,5,9,1,1766.9,1085.9,144,98,2100,230,0.2619047619047619,0.5170952380952382,0.8413809523809525,False,0.0,1014.1,High NoShow Risk
Swinoujscie,Trelleborg,2024-07-25,08:00,SHIP_02,115,70,31,6,6,2,1682.5,1004.7,141,93,2000,220,0.2695652173913043,0.5023500000000001,0.84125,False,0.0,995.3,High NoShow Risk
Klaipeda,Travemünde,2024-04-29,18:00,SHIP_05,145,87,31,9,9,9,2018.7,1199.9,168,108,2400,280,0.2137931034482758,0.4999583333333334,0.841125,False,0.0,1200.1,Normal
Swinoujscie,Trelleborg,2025-06-27,06:00,SHIP_02,120,63,37,8,7,5,1681.9,868.9,133,76,2000,220,0.3083333333333333,0.43445,0.8409500000000001,False,0.0,1131.1,High NoShow Risk
Travemünde,Trelleborg,2024-12-07,06:00,SHIP_01,104,69,24,1,7,3,1513.5,1033.7,126,92,1800,180,0.2307692307692307,0.5742777777777778,0.8408333333333333,False,0.0,766.3,Normal
Klaipeda,Travemünde,2024-06-07,10:00,SHIP_03,121,72,35,6,7,1,1765.7,1043.0,133,88,2100,230,0.2892561983471074,0.4966666666666666,0.8408095238095238,False,0.0,1057.0,High NoShow Risk
Trelleborg,Travemünde,2024-06-24,14:00,SHIP_05,140,94,33,4,6,3,2017.9,1331.5,155,113,2400,280,0.2357142857142857,0.5547916666666667,0.8407916666666667,False,0.0,1068.5,Normal
Travemünde,Trelleborg,2024-04-26,18:00,SHIP_02,118,73,29,3,10,3,1681.4,1051.3,135,93,2000,220,0.2457627118644068,0.52565,0.8407,False,0.0,948.7,Normal
Travemünde,Trelleborg,2024-11-28,06:00,SHIP_05,146,86,41,7,8,4,2016.9,1106.5,162,102,2400,280,0.2808219178082192,0.4610416666666667,0.840375,False,0.0,1293.5,High NoShow Risk
Travemünde,Trelleborg,2025-03-07,18:00,SHIP_03,123,68,40,7,6,2,1764.5,924.5,142,85,2100,230,0.3252032520325203,0.4402380952380952,0.8402380952380952,False,0.0,1175.5,High NoShow Risk
Travemünde,Trelleborg,2024-08-22,10:00,SHIP_04,128,74,31,8,9,6,1848.3,1023.2,145,96,2200,250,0.2421875,0.4650909090909091,0.8401363636363636,False,0.0,1176.8,Normal
Trelleborg,Travemünde,2025-08-24,14:00,SHIP_01,108,61,33,4,7,3,1512.2,816.2,127,81,1800,180,0.3055555555555556,0.4534444444444445,0.8401111111111111,False,0.0,983.8,High NoShow Risk
Trelleborg,Travemünde,2024-07-24,18:00,SHIP_05,145,95,36,3,6,5,2016.1,1267.3,169,119,2400,280,0.2482758620689655,0.5280416666666666,0.8400416666666666,False,0.0,1132.7,Normal
Rostock,Klaipeda,2024-12-23,08:00,SHIP_05,143,78,45,8,9,3,2016.0,1031.0,166,100,2400,280,0.3146853146853147,0.4295833333333333,0.84,False,0.0,1369.0,High NoShow Risk
Klaipeda,Travemünde,2025-11-27,08:00,SHIP_03,124,80,22,6,13,3,1763.5,1136.7,143,105,2100,230,0.1774193548387097,0.5412857142857143,0.8397619047619047,False,0.0,963.3,Normal
Rostock,Klaipeda,2024-11-21,18:00,SHIP_04,130,68,48,4,5,5,1846.9,928.5,150,86,2200,250,0.3692307692307692,0.4220454545454545,0.8395,False,0.0,1271.5,High NoShow Risk
Swinoujscie,Trelleborg,2025-02-07,06:00,SHIP_04,132,80,35,4,8,5,1846.8,1081.3,156,103,2200,250,0.2651515151515151,0.4915,0.8394545454545455,False,0.0,1118.7,High NoShow Risk
Swinoujscie,Trelleborg,2025-04-11,14:00,SHIP_01,108,68,29,4,5,2,1511.0,928.7,123,81,1800,180,0.2685185185185185,0.5159444444444444,0.8394444444444444,False,0.0,871.3,High NoShow Risk
Rostock,Klaipeda,2024-08-15,06:00,SHIP_01,114,71,25,4,9,5,1510.9,882.6,125,90,1800,180,0.219298245614035,0.4903333333333333,0.839388888888889,False,0.0,917.4,Normal
Trelleborg,Travemünde,2024-10-13,18:00,SHIP_01,106,60,26,6,10,4,1510.9,816.7,120,78,1800,180,0.2452830188679245,0.4537222222222222,0.839388888888889,False,0.0,983.3,Normal
